Timestamp;EURAEDFIXMP=WM;EURBAMFIXMP=WM;EURCNYFIXMP=WM;EURILSFIXMP=WM;EURINRFIXMP=WM;EURJODFIXMP=WM;EURKESFIXMP=WM;EURKRWFIXMP=WM;EURKWDFIXMP=WM;EURMADFIXMP=WM;EURMDLFIXMP=WM;EURMKDFIXMP=WM;EURMXNFIXMP=WM;EURPHPFIXMP=WM;EURRSDFIXMP=WM;EURSARFIXMP=WM;EURTHBFIXMP=WM;EURTNDFIXMP=WM;EURTWDFIXMP=WM
2025-11-17 11:00:00;4,2614;;8,2461;3,7519;102,8387;0,8226;150,12;1695,89;0,3559;10,7162;;61,5819;21,2498;68,3972;117,1126;4,351;37,6705;3,414;36,1553
2025-11-18 10:00:00;4,254;;8,2367;3,7784;102,6287;0,8212;150,18;1696,52;0,3555;10,6969;;61,5806;21,3584;68,3226;117,2211;4,3435;37,557;3,4095;36,1382
2025-11-18 11:00:00;4,2549;;8,2382;3,7852;102,6508;0,8213;150,24;1695,72;0,3556;10,6993;;61,583;21,3588;68,3373;117,2193;4,3444;37,5639;3,41;36,146
2025-11-19 10:00:00;4,2495;;8,2278;3,7766;102,4969;0,8204;150,48;1699,47;0,3555;10,7139;;61,5779;21,2024;68,1728;117,265;4,3398;37,5285;3,4121;36,1331
2025-11-19 11:00:00;4,2554;;8,2389;3,786;102,6386;0,8216;150,68;1698,5;0,356;10,7195;;61,5775;21,2238;68,267;117,2764;4,3458;37,5583;3,4122;36,1831
2025-11-20 10:00:00;4,2338;;8,2008;3,7553;102,2531;0,8171;149,67;1693,02;0,3542;10,7003;;61,5505;21,1454;68,0721;117,2777;4,3234;37,4051;3,4078;36,0057
2025-11-20 11:00:00;4,2293;;8,192;3,7519;102,1467;0,8163;149,4;1691,47;0,3539;10,6955;;61,5319;21,149;68,0013;117,2713;4,3191;37,3685;3,4059;35,9683
2025-11-21 10:00:00;4,2304;;8,1903;3,7894;103,0396;0,8164;149,19;1699,0;0,3539;10,698;;61,5824;21,2542;67,7771;117,2888;4,3199;37,4508;3,4052;36,1896
2025-11-21 11:00:00;4,226;;8,1816;3,7923;102,9322;0,8155;149,04;1698,64;0,3536;10,6938;;61,5837;21,2408;67,7065;117,2732;4,3154;37,421;3,4034;36,1519
2025-11-24 10:00:00;4,2385;;8,2014;3,7851;102,9811;0,8182;149,39;1705,58;0,3546;10,7034;;61,5822;21,3049;67,9527;117,3462;4,3282;37,5108;3,4097;36,2933
2025-11-24 11:00:00;4,2407;;8,2037;3,784;103,0347;0,8186;149,46;1706,08;0,3548;10,7053;;61,5834;21,3079;67,988;117,3375;4,3304;37,5083;3,4106;36,3122
2025-11-25 10:00:00;4,2379;;8,176;3,773;102,9528;0,8182;149,61;1690,53;0,3545;10,6995;;61,5981;21,312;67,9913;117,3827;4,3286;37,2901;3,4097;36,2886
2025-11-25 11:00:00;4,2333;;8,1689;3,7756;102,8413;0,8173;149,49;1689,79;0,3541;10,6944;;61,6002;21,2922;67,9176;117,3723;4,3239;37,2382;3,4069;36,2493
2025-11-26 10:00:00;4,2505;;8,1932;3,798;103,3131;0,8208;150,14;1706,54;0,3555;10,7149;;61,61;21,2865;68,1245;117,3663;4,3416;37,3033;3,4101;36,2895
2025-11-26 11:00:00;4,2509;;8,1943;3,795;103,322;0,8209;150,15;1706,0;0,3555;10,7218;;61,6126;21,2693;68,1304;117,3712;4,3421;37,2764;3,4105;36,2926
2025-11-27 10:00:00;4,2547;;8,2048;3,7927;103,4431;0,8212;150,27;1692,33;0,3556;10,7173;;61,5901;21,2508;68,0918;117,383;4,3451;37,3378;3,4108;36,3046
2025-11-27 11:00:00;4,2558;;8,2068;3,7978;103,4699;0,8214;150,31;1694,3;0,3557;10,7288;;61,5977;21,2553;68,1095;117,3949;4,3466;37,3382;3,4114;36,314
2025-11-28 10:00:00;4,2453;;8,1779;3,7711;103,3695;0,8193;149,9;1699,95;0,3549;10,7265;;61,6311;21,2007;67,761;117,3754;4,3358;37,2244;3,4085;36,2882
2025-11-28 11:00:00;4,249;;8,1847;3,7754;103,4589;0,82;150,03;1700,19;0,3552;10,7378;;61,6282;21,2123;67,8197;117,3659;4,3395;37,2312;3,4095;36,3196
2025-12-01 10:00:00;4,2707;;8,2225;3,7947;104,1336;0,8244;150,4;1707,97;0,3569;10,7496;;61,6245;21,2567;68,0796;117,6805;4,3635;37,1738;3,4167;36,5448
2025-12-01 11:00:00;4,2707;;8,2223;3,7955;104,1336;0,8244;150,37;1707,04;0,3569;10,7556;;61,6268;21,2567;68,0796;117,6805;4,3636;37,1564;3,4167;36,5448
2025-12-02 10:00:00;4,2624;;8,2045;3,7773;104,3061;0,8228;149,99;1704,79;0,3564;10,7401;;61,5961;21,2579;67,909;117,047;4,3563;37,1801;3,4127;36,4397
2025-12-02 11:00:00;4,2646;;8,2087;3,7825;104,36;0,8232;150,07;1705,55;0,3565;10,7424;;61,5974;21,2734;67,9441;117,1075;4,3584;37,1773;3,4136;36,4585
2025-12-03 10:00:00;4,2829;;8,2371;3,7778;105,1692;0,827;150,89;1708,04;0,3579;10,7502;;61,5978;21,2887;68,6818;117,8337;4,3769;37,2223;3,4189;36,5188
2025-12-03 11:00:00;4,2843;;8,24;3,7642;105,2052;0,8273;150,96;1708,83;0,358;10,7619;;61,6027;21,2966;68,7053;117,8741;4,3784;37,2222;3,4197;36,5313
2025-12-04 10:00:00;4,2847;;8,2491;3,7738;104,9682;0,8272;150,91;1717,17;0,3579;10,7608;;61,6001;21,3104;68,8596;117,5184;4,3785;37,3729;3,4172;36,5239
2025-12-04 11:00:00;4,2895;;8,2586;3,7807;105,0852;0,8282;151,08;1718,3;0,3583;10,7729;;61,5993;21,3422;68,9363;117,6493;4,3834;37,4088;3,4201;36,5646
2025-12-05 10:00:00;4,2787;;8,2357;3,7588;104,853;0,8259;150,67;1715,29;0,3576;10,7516;;61,609;21,2193;68,6523;117,3572;4,3724;37,1099;3,415;36,3911
2025-12-05 11:00:00;4,277;;8,2337;3,7603;104,8125;0,8255;150,6;1715,29;0,3574;10,7597;;61,5969;21,1934;68,6258;117,3119;4,3707;37,0932;3,4138;36,377
2025-12-08 10:00:00;4,2792;;8,2353;3,7488;104,9756;0,8261;150,62;1709,06;0,3577;10,757;;61,6163;21,1953;68,6757;117,4402;4,3734;37,1023;3,4129;36,3267
2025-12-08 11:00:00;4,279;;8,2346;3,7416;104,9711;0,826;150,62;1709,21;0,3577;10,7658;;61,6137;21,2114;68,6727;117,4386;4,373;37,117;3,4138;36,3251
2025-12-09 10:00:00;4,2761;;8,2252;3,7411;104,6727;0,8256;150,49;1708,92;0,3574;10,7714;;61,6042;21,2643;68,9114;117,497;4,3694;37,0615;3,4172;36,3075
2025-12-09 11:00:00;4,2772;;8,228;3,745;104,6996;0,8258;150,52;1709,43;0,3575;10,7735;;61,6105;21,2552;68,9292;117,5272;4,3703;37,0839;3,416;36,3169
2025-12-10 10:00:00;4,2725;;8,2174;3,7526;104,6828;0,8248;150,38;1710,45;0,3573;10,7527;;61,5936;21,1806;68,9151;117,4564;4,3662;37,0453;3,4131;36,2868
2025-12-10 11:00:00;4,2726;;8,2172;3,7556;104,6873;0,8248;150,39;1709,65;0,3573;10,7534;;61,5952;21,1703;68,918;117,4425;4,3664;37,0341;3,4133;36,2884
2025-12-11 10:00:00;4,2994;;8,2623;3,7615;105,7731;0,8299;151,13;1723,86;0,3591;10,7688;;61,598;21,2949;69,0714;118,1114;4,3932;37,1798;3,421;36,598
2025-12-11 11:00:00;4,302;;8,2667;3,7625;105,8364;0,8304;151,18;1723,82;0,3593;10,7711;;61,5954;21,3035;69,1127;118,1821;4,3957;37,1962;3,4226;36,6199
2025-12-12 10:00:00;4,3068;;8,2737;3,7578;106,0296;0,8313;151,21;1731,8;0,3597;10,7918;;61,5959;21,1588;69,3001;117,3418;4,4001;37,0018;3,4216;36,5785
2025-12-12 11:00:00;4,307;;8,2733;3,7566;106,0341;0,8313;151,22;1731,93;0,3597;10,792;;61,5954;21,1643;69,3031;117,3569;4,4003;36,9529;3,4217;36,58
2025-12-15 10:00:00;4,3125;;8,2753;3,7705;106,5399;0,8324;151,47;1719,97;0,3602;10,7839;;61,579;21,1107;69,3706;117,506;4,4057;36,9063;3,4241;36,8288
2025-12-15 11:00:00;4,3151;;8,2798;3,7683;106,6034;0,8329;151,56;1720,36;0,3604;10,7863;;61,5785;21,1169;69,4119;117,576;4,4083;36,9271;3,4256;36,8507
2025-12-16 10:00:00;4,318;;8,2799;3,785;107,0246;0,8333;151,58;1733,32;0,3605;10,7622;;61,5822;21,1086;69,1006;117,4189;4,4101;37,0522;3,4234;37,0287
2025-12-16 11:00:00;4,3196;;8,2829;3,7866;107,0655;0,8338;151,64;1733,39;0,3606;10,7637;;61,5795;21,1219;69,127;117,4639;4,4113;37,0617;3,4241;37,0428
2025-12-17 10:00:00;4,3063;;8,2594;3,7773;105,9629;0,8314;151,18;1733,8;0,3598;10,7325;;61,5825;21,0587;68,8486;117,3995;4,3982;36,9474;3,4156;36,9744
2025-12-17 11:00:00;4,301;;8,2488;3,7723;105,8318;0,8304;150,99;1732,34;0,3594;10,7295;;61,5787;21,0589;68,7635;117,2543;4,3929;36,9064;3,4118;36,9287
2025-12-18 10:00:00;4,306;;8,2555;3,7791;105,8133;0,8312;151,16;1730,9;0,3599;10,7446;;61,581;21,1121;68,662;117,252;4,3975;36,8825;3,4174;36,9752
2025-12-18 11:00:00;4,3053;;8,2542;3,7685;105,7953;0,8311;151,13;1730,28;0,3599;10,744;;61,5806;21,116;68,6502;117,2373;4,3968;36,861;3,4144;36,9688
2025-12-19 10:00:00;4,3032;;8,2489;3,7604;104,7021;0,8304;151,02;1732,26;0,36;10,735;;61,5812;21,1225;68,7934;117,3352;4,3944;36,8656;3,4142;36,9816
2025-12-19 11:00:00;4,3021;;8,2471;3,76;104,6753;0,8302;150,98;1731,84;0,3599;10,7389;;61,5829;21,1144;68,7758;117,3051;4,3933;36,8397;3,414;36,9721
2025-12-22 10:00:00;4,309;;8,2558;3,7552;105,176;0,8318;151,24;1736,73;0,3608;10,7442;;61,572;21,1055;68,91;117,3849;4,4001;36,5921;3,4137;37,0039
2025-12-22 11:00:00;4,309;;8,2556;3,7608;105,176;0,8318;151,24;1736,89;0,3608;10,7381;;61,5739;21,1097;68,91;117,3934;4,4002;36,5804;3,414;37,0039
2025-12-23 10:00:00;4,3337;;8,2913;3,7643;105,844;0,8366;152,1;1747,54;0,3623;10,7528;;61,5717;21,1849;69,4375;117,4179;4,4258;36,7041;3,4144;37,1681
2025-12-23 11:00:00;4,3317;;8,2874;3,7639;105,7947;0,8362;152,02;1746,93;0,3621;10,7514;;61,5694;21,1695;69,4051;117,3732;4,4237;36,6846;3,4144;37,1507
2025-12-24 10:00:00;4,3328;;8,2735;3,751;105,9142;0,8362;152,09;1709,72;0,3623;10,7519;;61,5557;21,1044;69,3167;117,5801;4,425;36,588;3,407;37,0937
2025-12-24 11:00:00;4,331;;8,2712;3,7577;105,8693;0,8359;152,02;1708,76;0,3622;10,7589;;61,5541;21,0976;69,2874;117,5302;4,4231;36,5609;3,412;37,0779
2025-12-25 10:00:00;4,3328;;8,2735;3,751;105,9142;0,8362;152,09;1709,72;0,3623;10,7519;;61,5557;21,1044;69,3167;117,5801;4,425;36,588;3,407;37,0937
2025-12-25 11:00:00;4,331;;8,2712;3,7577;105,8693;0,8359;152,02;1708,76;0,3622;10,7589;;61,5541;21,0976;69,2874;117,5302;4,4231;36,5609;3,412;37,0779
2025-12-26 10:00:00;4,3247;;8,2509;3,7625;105,7952;0,8346;151,82;1701,55;0,3618;10,7301;;61,5803;21,1093;69,2205;117,3683;4,4164;36,5602;3,4013;37,0135
2025-12-26 11:00:00;4,3255;;8,2523;3,7642;105,8132;0,8348;151,84;1701,61;0,3619;10,731;;61,5908;21,1044;69,2323;117,3882;4,4172;36,557;3,4018;37,0198
2025-12-29 10:00:00;4,3226;;8,245;3,7648;105,8893;0,8343;151,75;1689,22;0,362;10,7174;;61,5693;21,0675;69,2345;117,2617;4,4137;37,0238;3,4011;36,9582
2025-12-29 11:00:00;4,3219;;8,244;3,7653;105,8713;0,8342;151,72;1689,68;0,3619;10,7159;;61,5759;21,06;69,223;117,2418;4,413;37,0753;3,4003;36,9519
2025-12-30 10:00:00;4,3241;;8,231;3,7444;105,7046;0,8347;151,87;1700,33;0,3624;10,7135;;61,5544;21,1468;69,2818;117,4577;4,4158;36,9886;3,3971;36,9425
2025-12-30 11:00:00;4,3219;;8,2281;3,7456;105,6507;0,8343;151,79;1698,3;0,3622;10,7116;;61,5558;21,134;69,2464;117,3978;4,4135;36,9733;3,3958;36,9237
2025-12-31 10:00:00;4,3116;;8,204;3,7428;105,5429;0,8321;151,43;1698,23;0,361;10,7091;;61,5561;21,0926;69,2211;117,28;4,4024;37,1369;3,3952;36,8757
2025-12-31 11:00:00;4,3142;;8,2076;3,7463;105,6058;0,8326;151,52;1696,58;0,3612;10,7114;;61,5575;21,1005;69,2624;117,35;4,4052;37,1332;3,3939;36,8977
2026-01-01 10:00:00;4,3116;;8,204;3,7428;105,5429;0,8321;151,43;1698,23;0,361;10,7091;;61,5561;21,0926;69,2211;117,28;4,4024;37,1369;3,3952;36,8757
2026-01-01 11:00:00;4,3142;;8,2076;3,7463;105,6058;0,8326;151,52;1696,58;0,3612;10,7114;;61,5575;21,1005;69,2624;117,35;4,4052;37,1332;3,3939;36,8977
2026-01-02 10:00:00;4,3053;;8,1927;3,7247;105,7247;0,8306;151,21;1695,69;0,3604;10,7159;;61,5721;21,0159;69,0004;117,1045;4,3962;36,786;3,3922;36,8188
2026-01-02 11:00:00;4,3047;;8,1917;3,721;105,7112;0,8305;151,19;1694,53;0,3603;10,7159;;61,5725;21,0328;68,9916;117,0896;4,3957;36,8293;3,3803;36,8141
2026-01-05 10:00:00;4,2931;;8,1647;3,6998;105,5263;0,8287;150,78;1691,93;0,3592;10,7173;;61,5728;21,0255;69,0814;117,387;4,3839;36,5827;3,3846;36,8083
2026-01-05 11:00:00;4,291;;8,1594;3,6909;105,4767;0,8283;150,71;1691,18;0,359;10,7217;;61,571;20,9878;69,0489;117,3477;4,3817;36,5701;3,3889;36,7909
2026-01-06 10:00:00;4,3018;;8,1804;3,7102;105,6173;0,8304;151,08;1695,6;0,3598;10,7515;;61,5715;21,0428;69,3397;117,561;4,3924;36,6;3,3828;36,8811
2026-01-06 11:00:00;4,2996;;8,1754;3,708;105,5632;0,83;151,01;1694,99;0,3596;10,7501;;61,5727;21,0415;69,3042;117,5007;4,3901;36,6012;3,3821;36,8622
2026-01-07 10:00:00;4,293;;8,1725;3,7121;105,0828;0,8286;150,75;1690,42;0,3592;10,7624;;61,4758;21,0073;69,3706;117,1749;4,3839;36,5928;3,37;36,8032
2026-01-07 11:00:00;4,293;;8,1715;3,7112;105,0828;0,8286;150,75;1691,39;0,3592;10,7707;;61,4758;21,0011;69,3706;117,1749;4,3839;36,5893;3,3798;36,8032
2026-01-08 10:00:00;4,2895;;8,157;3,7108;105,1396;0,8278;150,63;1696,9;0,3588;10,7588;;61,5726;20,9819;69,1274;117,3661;4,3799;36,7791;3,3749;36,8819
2026-01-08 11:00:00;4,2893;;8,1539;3,7092;105,135;0,8277;150,63;1696,09;0,3588;10,7586;;61,5716;20,9698;69,1244;117,3611;4,3797;36,7857;3,3779;36,8803
2026-01-09 10:00:00;4,2776;;8,1329;3,6899;105,0034;0,8254;150,23;1698,27;0,3581;10,7525;;61,5963;20,9779;69,0159;117,3588;4,3675;36,615;3,3635;36,82
2026-01-09 11:00:00;4,2776;;8,1308;3,6833;105,0034;0,8254;150,23;1698,64;0,3581;10,7581;;61,5824;20,9852;69,0159;117,3588;4,3675;36,5836;3,3609;36,82
2026-01-12 10:00:00;4,2919;;8,1482;3,6863;105,3555;0,8285;150,72;1714,86;0,3593;10,7624;;61,584;20,9222;69,2459;117,3985;4,3821;36,5226;3,3659;36,9667
2026-01-12 11:00:00;4,289;;8,1424;3,6806;105,2833;0,8279;150,62;1713,33;0,3591;10,7539;;61,5818;20,9111;69,1985;117,3255;4,3791;36,5198;3,3631;36,9414
2026-01-13 10:00:00;4,2847;;8,138;3,6722;105,223;0,827;150,47;1718,96;0,3591;10,7448;;61,5809;20,8894;69,2149;117,2788;4,3747;36,6985;3,3591;36,905
2026-01-13 11:00:00;4,2857;;8,1392;3,6722;105,2455;0,8271;150,51;1719,45;0,3592;10,7455;;61,583;20,891;69,2297;117,3075;4,3756;36,7099;3,3691;36,9129
2026-01-14 10:00:00;4,2812;;8,1281;3,6751;105,2294;0,8264;150,36;1720,3;0,3588;10,739;;61,5834;20,7776;69,2821;117,3758;4,3722;36,6371;3,3785;36,8469
2026-01-14 11:00:00;4,2776;;8,121;3,6709;105,1392;0,8257;150,23;1719,64;0,3584;10,7326;;61,5831;20,7385;69,2227;117,3112;4,3684;36,6395;3,3765;36,8153
2026-01-15 10:00:00;4,2739;;8,1074;3,6724;105,0293;0,8249;150,1;1704,69;0,3582;10,7218;;61,5824;20,7001;69,2057;117,1727;4,3636;36,4847;3,3716;36,7453
2026-01-15 11:00:00;4,2721;;8,1034;3,6675;104,9842;0,8245;150,04;1706,62;0,3581;10,7201;;61,5829;20,6654;69,176;117,1223;4,3617;36,4946;3,3702;36,7295
2026-01-16 10:00:00;4,2658;;8,0944;3,6424;105,5389;0,8231;149,82;1711,45;0,3577;10,7097;;61,5803;20,507;68,9233;117,4317;4,3554;36,4784;3,361;36,6457
2026-01-16 11:00:00;4,268;;8,0987;3,6447;105,5934;0,8235;149,9;1711,5;0,3579;10,7013;;61,5811;20,5334;68,9589;117,4924;4,3576;36,4787;3,3619;36,6646
2026-01-19 10:00:00;4,2699;;8,0948;3,6805;105,6967;0,8241;150,0;1713,56;0,3581;10,716;;61,6614;20,5181;69,1193;117,3684;4,3594;36,3316;3,36;36,6955
2026-01-19 11:00:00;4,2708;;8,0966;3,6779;105,7194;0,8243;150,03;1713,44;0,3582;10,7206;;61,6747;20,5286;69,1342;117,3929;4,3603;36,3557;3,3613;36,7034
2026-01-20 10:00:00;4,3081;;8,1624;3,7226;106,7077;0,8314;151,34;1731,06;0,3607;10,7508;;61,5839;20,6737;69,7488;117,4411;4,3984;36,4185;3,3715;37,0777
2026-01-20 11:00:00;4,3108;;8,1675;3,7157;106,776;0,8319;151,44;1732,32;0,3609;10,7537;;61,6287;20,6757;69,7934;117,4279;4,4011;36,436;3,3754;37,1014
2026-01-21 10:00:00;4,3;;8,1523;3,7107;107,3402;0,83;151,03;1719,04;0,3598;10,7484;;61,5849;20,5422;69,4061;117,4;4,3909;36,4123;3,3697;37,048
2026-01-21 11:00:00;4,3029;;8,1577;3,7185;107,4135;0,8306;151,14;1718,02;0,3601;10,7543;;61,5942;20,566;69,4535;117,3896;4,3939;36,4419;3,3706;37,0733
2026-01-22 10:00:00;4,2952;;8,1566;3,6705;107,1478;0,8289;150,85;1717,78;0,3595;10,7388;;61,6205;20,4306;69,2004;117,4468;4,3855;36,6584;3,3716;36,9788
2026-01-22 11:00:00;4,2981;;8,1647;3,6785;107,2211;0,8294;150,96;1717,8;0,3597;10,7408;;61,6276;20,465;69,2478;117,5272;4,3885;36,646;3,3736;37,0041
2026-01-23 10:00:00;4,3095;;8,171;3,6859;107,9023;0,8315;151,36;1722,22;0,3604;10,7521;;61,6907;20,4781;69,3309;117,3715;4,3998;36,6222;3,3737;37,0434
2026-01-23 11:00:00;4,311;;8,1731;3,6893;107,9391;0,8318;151,41;1722,72;0,3606;10,7529;;61,7117;20,4833;69,3545;117,4115;4,4013;36,5901;3,3695;37,0561
2026-01-26 10:00:00;4,3562;;8,2476;3,7204;109,0653;0,8408;152,98;1707,14;0,3638;10,7787;;61,6014;20,5943;69,9343;118,6197;4,4475;36,8277;3,3843;37,359
2026-01-26 11:00:00;4,3547;;8,2448;3,7184;109,0285;0,8405;152,93;1709,35;0,3637;10,7775;;61,5689;20,6016;69,9107;118,5797;4,446;36,8473;3,3847;37,3464
2026-01-27 10:00:00;4,3663;;8,2675;3,6953;109,0423;0,8427;153,35;1716,04;0,3646;10,7912;;61,6025;20,6034;70,2373;117,3913;4,4578;36,8869;3,3775;37,4028
2026-01-27 11:00:00;4,3694;;8,2735;3,6941;109,1202;0,8433;153,46;1716,4;0,3648;10,7999;;61,6031;20,6222;70,2875;117,4753;4,461;36,9514;3,3788;37,4296
2026-01-28 10:00:00;4,4036;;8,3271;3,7064;110,0396;0,8499;154,66;1713,55;0,3674;10,8279;;61,6657;20,5749;70,451;117,4161;4,4968;37,251;3,3792;37,5028
2026-01-28 11:00:00;4,3966;;8,3142;3,7005;109,8652;0,8486;154,41;1711,94;0,3668;10,8218;;61,6602;20,5584;70,3393;117,4021;4,4898;37,2698;3,3875;37,4434
2026-01-29 10:00:00;4,387;;8,2957;3,6865;109,8328;0,8466;154,08;1715,39;0,3662;10,8174;;61,5987;20,5027;70,4182;117,4185;4,4799;37,3346;3,3911;37,4289
2026-01-29 11:00:00;4,3885;;8,2994;3,6845;109,8696;0,847;154,13;1715,15;0,3663;10,8194;;61,5995;20,5264;70,4418;117,4578;4,4814;37,2861;3,3928;37,4414
2026-01-30 10:00:00;4,3786;;8,2871;3,6905;109,6544;0,8451;153,78;1719,23;0,3657;10,8331;;61,6024;20,6322;70,2165;117,4657;4,4712;37,4236;3,38;37,4999
2026-01-30 11:00:00;4,3881;;8,3028;3,6847;109,8935;0,8469;154,12;1718,33;0,3665;10,8418;;61,5989;20,613;70,3696;117,7219;4,481;37,4491;3,3809;37,5817
2026-02-02 10:00:00;4,3584;;8,2398;3,6863;108,5913;0,8412;153,1;1723,07;0,3644;10,8146;;61,6265;20,674;69,8925;117,4037;4,4502;37,4799;3,3773;37,5025
2026-02-02 11:00:00;4,3576;;8,2379;3,6796;108,573;0,841;153,07;1720,16;0,3643;10,8215;;61,6246;20,6256;69,8807;117,3811;4,4492;37,4843;3,377;37,4962
2026-02-03 10:00:00;4,3297;;8,1778;3,6465;106,3898;0,8357;152,07;1709,58;0,3623;10,8084;;61,6165;20,4501;69,4431;117,3597;4,4207;37,1935;3,3695;37,1605
2026-02-03 11:00:00;4,3301;;8,1786;3,6406;106,3988;0,8357;152,08;1709,39;0,3623;10,8092;;61,6256;20,4445;69,449;117,3867;4,4211;37,1919;3,3701;37,1636
2026-02-04 10:00:00;4,339;;8,2012;3,6489;106,818;0,8377;152,39;1721,25;0,3632;10,8279;;61,622;20,395;69,6636;117,415;4,4307;37,3728;3,3724;37,2783
2026-02-04 11:00:00;4,3387;;8,2;3,6446;106,8089;0,8376;152,37;1721,23;0,3632;10,8277;;61,6216;20,3912;69,6577;117,3959;4,4304;37,3342;3,3723;37,2751
2026-02-05 10:00:00;4,3297;;8,1825;3,6655;106,4918;0,8357;152,07;1727,89;0,3624;10,8207;;61,6149;20,4666;69,2427;117,3688;4,4209;37,4198;3,3741;37,3291
2026-02-05 11:00:00;4,3312;;8,1847;3,6631;106,528;0,8359;152,12;1727,85;0,3625;10,8222;;61,619;20,4629;69,2662;117,3877;4,4224;37,3971;3,373;37,3417
2026-02-06 10:00:00;4,3317;;8,1833;3,6871;106,9133;0,8358;152,13;1730,2;0,3625;10,8287;;61,6236;20,4645;69,094;117,4198;4,4226;37,3343;3,3807;37,3579
2026-02-06 11:00:00;4,3308;;8,1806;3,6872;106,8907;0,8356;152,1;1730,3;0,3624;10,8271;;61,6272;20,4452;69,0794;117,3949;4,4217;37,2721;3,3774;37,3499
2026-02-09 10:00:00;4,3561;;8,2122;3,6857;107,6461;0,8407;153,0;1740,35;0,3643;10,8459;;61,6249;20,4713;69,3476;117,3675;4,4478;37,0882;3,3811;37,4535
2026-02-09 11:00:00;4,36;;8,2182;3,6818;107,7414;0,8415;153,13;1738,47;0,3647;10,8495;;61,6251;20,4578;69,409;117,4144;4,4518;37,0427;3,3901;37,4866
2026-02-10 10:00:00;4,3752;;8,2326;3,6751;107,8972;0,8444;153,66;1740,83;0,3657;10,8489;;61,6018;20,4835;69,715;117,3424;4,4676;37,0924;3,3817;37,5891
2026-02-10 11:00:00;4,3721;;8,2289;3,6737;107,8202;0,8438;153,55;1741,16;0,3654;10,8454;;61,6006;20,4658;69,6653;117,3482;4,4645;37,0874;3,3795;37,5623
2026-02-11 10:00:00;4,3798;;8,2401;3,6707;108,1589;0,8455;153,82;1727,27;0,3659;10,8573;;61,6002;20,4321;69,4966;117,3673;4,4729;37,0145;3,3859;37,4914
2026-02-11 11:00:00;4,3743;;8,2298;3,6659;108,0228;0,8444;153,63;1727,15;0,3655;10,8518;;61,5989;20,4729;69,4092;117,3465;4,4671;36,9286;3,3795;37,4443
2026-02-12 10:00:00;4,3624;;8,1985;3,6456;107,6456;0,8419;153,19;1704,62;0,3645;10,8497;;61,6007;20,3847;69,0241;117,3838;4,454;36,7863;3,3805;37,3134
2026-02-12 11:00:00;4,3647;;8,2028;3,6449;107,7045;0,8425;153,28;1709,32;0,3647;10,8517;;61,5995;20,3927;69,0619;117,4154;4,4565;36,7898;3,3802;37,3338
2026-02-13 10:00:00;4,3549;;8,1936;3,6583;107,4737;0,8404;152,94;1714,51;0,3637;10,8461;;61,5983;20,4375;68,8006;117,379;4,4465;36,8951;3,3787;37,2926
2026-02-13 11:00:00;4,3554;;8,1951;3,6658;107,4873;0,8405;152,96;1716,62;0,3637;10,8471;;61,6001;20,4423;68,8093;117,3821;4,4471;36,9045;3,3769;37,2974
2026-02-16 10:00:00;4,3587;;8,1963;3,6588;107,5741;0,8412;153,03;1713,23;0,3639;10,8452;;61,601;20,3512;68,8115;117,3938;4,4502;36,9214;3,3799;37,3223
2026-02-16 11:00:00;4,357;;8,1932;3,6607;107,5333;0,8409;152,97;1712,58;0,3637;10,8368;;61,6007;20,3484;68,7854;117,3493;4,4485;36,8813;3,3823;37,3082
2026-02-17 10:00:00;4,3503;;8,1804;3,6761;107,4162;0,8397;152,76;1709,9;0,3628;10,806;;61,6018;20,3533;68,681;117,1657;4,4417;37,0161;3,3808;37,2499
2026-02-17 11:00:00;4,3452;;8,1707;3,6666;107,2892;0,8387;152,58;1707,88;0,3624;10,7984;;61,6024;20,3243;68,5998;117,0272;4,4366;37,0208;3,3795;37,2058
2026-02-18 10:00:00;4,3459;;8,1717;3,6585;107,3078;0,8389;152,63;1708,09;0,3628;10,8114;;61,5969;20,2276;68,4588;117,3712;4,438;37,0401;3,3821;37,2104
2026-02-18 11:00:00;4,3466;;8,1731;3,6619;107,326;0,839;152,66;1708,38;0,3629;10,8158;;61,599;20,2437;68,4703;117,3861;4,4389;37,0534;3,3838;37,2167
2026-02-19 10:00:00;4,3302;;8,1409;3,7066;106,9025;0,8357;152,09;1706,98;0,3615;10,7997;;61,6367;20,3192;68,3886;117,3718;4,4221;36,7711;3,378;37,0699
2026-02-19 11:00:00;4,3269;;8,1346;3,703;106,8209;0,8351;151,97;1707,06;0,3612;10,7857;;61,6024;20,3187;68,3364;117,4031;4,419;36,7748;3,3782;37,0416
2026-02-20 10:00:00;4,3212;;8,1235;3,6715;107,042;0,8338;151,75;1704,02;0,361;10,7911;;61,5992;20,2692;68,4194;117,4121;4,4132;36,6876;3,3785;36,9911
2026-02-20 11:00:00;4,3225;;8,126;3,6819;107,0739;0,834;151,8;1705,09;0,3611;10,7876;;61,6001;20,2744;68,4397;117,4277;4,4145;36,7032;3,378;37,0021
2026-02-23 10:00:00;4,3338;;8,147;3,6765;107,2324;0,8365;152,21;1702,45;0,3619;10,8054;;61,6002;20,2527;67,9054;117,4813;4,4265;36,5934;3,3779;37,089
