Timestamp;EURAED=R;EURBAM=R;EURCNY=;EURILS=TRB;EURINR=;EURJOD=R;EURKES=;EURKRW=R;EURKWD=R;EURMAD=;EURMDL=R;EURMKD=R;EURMXN=TRB;EURPHP=R;EURRSD=R;EURSAR=R;EURTHB=;EURTNDX=R;EURTWD=R
2026-02-12 10:00:00+00:00;4,3658;1,9579;8,20375;3,6471;107,6803;0,84275;153,27;1707,16;0,3627;10,8456;20,14;61,65;20,4018;68,9205;117,325;4,4576;36,769;3,38155;37,2733
2026-02-12 11:00:00+00:00;4,3623;1,95775;8,1972;3,6445;107,5868;0,84205;153,205;1704,335;0,3624;10,8422;20,125;61,655;20,3857;68,855;117,37;4,45405;36,7815;3,38085;37,2435
2026-02-13 10:00:00+00:00;4,3559;1,9579;;3,6545;107,5003;0,8409;153,01;1713,82;0,3619;10,8394;20,14;61,66;20,4289;68,7085;117,44;4,448;36,8625;3,3866;37,2811
2026-02-13 11:00:00+00:00;4,35495;1,95785;8,19185;3,659;107,5046;0,8406;152,955;1713,86;0,3618;10,8387;20,135;61,66;20,4413;68,6835;117,415;4,4465;36,8975;3,3793;37,26145
2026-02-16 10:00:00+00:00;4,3579;1,95795;;3,6571;107,5449;0,8413;153,07;1711,055;0,3621;10,8448;20,135;61,66;20,359;68,8135;117,42;4,45;36,8985;3,3871;37,22005
2026-02-16 11:00:00+00:00;4,35885;1,95795;;3,6593;107,6166;0,84135;153,085;1710,535;0,3621;10,8449;20,135;61,655;20,3496;68,796;117,43;4,4504;36,924;3,38725;37,23275
2026-02-17 10:00:00+00:00;4,35005;1,9579;;3,6686;107,3904;0,83965;152,765;1706,2;0,3614;10,793;20,16;61,65;20,3465;68,614;117,19;4,4415;36,989;3,38745;37,1479
2026-02-17 11:00:00+00:00;4,3499;1,9579;;3,6761;;0,83965;152,775;1709,25;0,3614;10,7983;20,16;61,655;20,3596;68,6105;117,19;4,4415;37,0245;3,38745;37,16215
2026-02-18 10:00:00+00:00;4,34735;1,95775;;3,656;107,329;0,83915;152,685;1709,64;0,36135;10,8091;20,185;61,655;20,2352;68,503;117,42;4,439;37,056;3,378;37,1982
2026-02-18 11:00:00+00:00;4,34605;1,95795;;3,659;;0,8389;152,635;1708,03;0,36125;10,8405;20,18;61,66;20,231;68,4755;117,42;4,4375;37,0445;3,37285;37,20965
2026-02-19 10:00:00+00:00;4,3345;1,95785;;3,7048;107,6091;0,83665;152,23;1707,95;0,3605;10,7923;20,205;61,56;20,3332;68,4705;117,42;4,4264;36,796;3,3766;37,25695
2026-02-19 11:00:00+00:00;4,32975;1,95775;;3,7069;107,4752;0,83575;152,065;1706,885;0,3601;10,80005;20,185;61,495;20,3182;68,399;117,425;4,421;36,77;3,3808;37,20525
2026-02-20 10:00:00+00:00;4,3216;1,95775;;3,6768;107,0877;0,83425;151,78;1704,305;0,3594;10,7995;20,21;61,66;20,2828;68,434;117,42;4,413;36,707;3,3791;37,0217
2026-02-20 11:00:00+00:00;4,3205;1,95765;;3,6728;106,9966;0,83395;151,68;1703,355;0,3593;10,7827;20,2;61,65;20,2694;68,4065;117,39;4,4116;36,6935;3,3782;37,0582
2026-02-23 10:00:00+00:00;4,3345;1,95785;;3,6747;;0,83665;152,235;1703,06;0,3603;10,7985;20,14;61,655;20,23;67,977;117,43;4,427;36,6005;3,38165;37,11175
2026-02-23 11:00:00+00:00;4,3333;1,95785;;3,6748;107,2258;0,83645;152,66;1701,565;0,3602;10,7972;20,13;61,66;20,2523;67,955;117,435;4,42585;36,597;3,38155;37,0996
2026-02-24 10:00:00+00:00;4,32945;1,95755;8,1114;3,6722;107,2142;0,83565;152,53;1699,375;0,3601;10,7974;20,17;61,655;20,353;68,0655;117,42;4,422;36,5545;3,3814;37,0277
2026-02-24 11:00:00+00:00;4,3283;1,95775;8,10905;3,6715;107,1511;0,83545;152,01;1700,845;0,36;10,8069;20,16;61,65;20,3584;68,041;117,44;4,42065;36,575;3,3812;37,0324
2026-02-25 10:00:00+00:00;4,3294;1,95765;;3,6538;;0,83565;152,055;1689,3;0,3601;10,81;20,19;61,65;20,2432;67,8415;117,41;4,422;36,6395;3,38035;36,94755
2026-02-25 11:00:00+00:00;4,32635;1,9579;8,09335;3,6519;107,1256;0,83525;151,91;1687,5;0,3599;10,8013;20,18;61,655;20,2386;67,791;117,42;4,4194;36,627;3,3801;36,8973
2026-02-26 10:00:00+00:00;4,3329;1,95755;8,0712;3,6612;107,2468;0,8364;152,115;1684,54;0,3604;10,8107;20,195;61,655;20,2679;67,9505;117,42;4,4242;36,618;3,3823;36,84045
2026-02-26 11:00:00+00:00;4,33365;1,95765;8,0747;3,6682;107,2934;0,83665;152,16;1684,805;0,3605;10,8125;20,2;61,66;20,2713;67,9835;117,425;4,4255;36,643;3,3695;36,85375
2026-02-27 10:00:00+00:00;4,33245;1,95795;8,0934;3,7025;107,3268;0,8364;152,18;1698,62;0,3604;10,80475;20,19;61,665;20,2816;68,031;117,43;4,4242;36,671;3,383;36,94665
2026-02-27 11:00:00+00:00;4,33315;1,9579;8,0939;3,705;;0,8365;152,145;1699,83;0,36045;10,798;20,195;61,655;20,2844;68,0115;117,45;4,4249;36,687;3,3834;37,0343
2026-03-02 10:00:00+00:00;4,31145;1,9582;8,0782;3,6119;107,4308;0,83225;151,54;1710,43;0,3588;10,7915;20,14;61,68;20,3081;68,326;117,375;4,406;36,91625;3,37915;37,03575
2026-03-02 11:00:00+00:00;4,3118;1,95805;8,0778;3,6134;107,3917;0,8323;151,55;1710,14;0,3589;10,808;20,145;61,66;20,284;68,3465;117,38;4,40635;36,925;3,3735;37,02595
2026-03-03 10:00:00+00:00;4,26375;1,9583;8,00815;;106,8724;0,823;149,91;1715,28;0,35525;10,7704;20,08;61,135;20,2851;67,895;117,44;4,3566;36,7913;3,36735;36,81015
2026-03-03 11:00:00+00:00;4,2573;1,9579;;3,6009;106,7943;0,82175;150,155;1718,58;0,3547;10,7701;20,05;61,045;20,2727;67,778;117,435;4,3497;36,76215;3,36565;36,75465
2026-03-04 10:00:00+00:00;4,26525;1,95785;;3,5795;106,9975;0,8233;150,035;1702,96;0,35555;10,78755;20,095;61,155;20,468;67,9775;117,4;4,3594;36,5126;3,3665;36,7334
2026-03-04 11:00:00+00:00;4,2729;1,95775;;3,5802;107,116;0,82465;150,305;1705,69;0,3562;10,7952;20,13;61,265;20,4683;67,9055;117,405;4,36665;36,6294;3,3738;36,8359
2026-03-05 10:00:00+00:00;4,26895;1,95785;8,0116;3,5759;106,4688;0,82415;150,18;1706,02;0,3559;10,7856;20,105;61,66;20,5088;67,955;117,405;4,36375;36,7231;3,37315;36,8841
2026-03-05 11:00:00+00:00;4,26295;1,95715;8,0057;3,5675;106,2825;0,823;149,86;1705,965;0,3554;10,7797;20,075;61,64;20,4782;67,867;117,36;4,3567;36,6826;3,3711;36,8615
2026-03-06 10:00:00+00:00;4,2509;1,9577;7,99915;3,5776;106,2129;0,82055;149,58;1720,805;0,3544;10,7705;20,015;61,48;20,5865;68,3755;117,38;4,3436;36,97285;3,37925;36,7813
2026-03-06 11:00:00+00:00;4,25235;1,95755;7,9981;3,575;106,2093;0,8208;149,53;1718,37;0,3545;10,7935;20,025;61,505;20,5672;68,405;117,385;4,3451;36,9685;3,37885;36,80795
2026-03-09 10:00:00+00:00;4,24375;1,9607;7,99135;3,5933;106,6948;0,81915;149,27;1719,625;0,35395;10,8109;20,02;61,38;20,6668;68,717;117,435;4,3374;37,07805;3,3617;36,82445
2026-03-09 11:00:00+00:00;4,24635;1,96105;7,99745;3,603;106,7366;0,81965;149,3;1722,05;0,35415;10,8516;20,035;61,42;20,6725;68,7565;117,42;4,34035;37,09025;3,3787;36,87495
2026-03-10 10:00:00+00:00;4,2789;1,96075;8,0078;3,5901;;0,82595;150,575;1715,39;0,35665;10,8562;20,05;61,645;20,4286;68,679;117,395;4,37265;36,8345;3,395;37,04075
2026-03-10 11:00:00+00:00;4,2751;1,9608;8,00115;3,5904;106,9423;0,8252;150,43;1711,1;0,35635;10,8524;20,03;61,65;20,4234;68,615;117,4;4,3681;36,858;3,3937;36,96895
2026-03-11 10:00:00+00:00;4,2579;1,96095;7,96675;3,6059;106,72;0,82185;149,89;1709,845;0,35485;10,856;19,985;61,655;20,4664;68,711;117,41;4,3502;36,796;3,38985;36,8653
2026-03-11 11:00:00+00:00;4,2636;1,96045;7,97065;3,6017;106,7653;0,823;150,085;1709,205;0,35535;10,84925;20,01;61,65;20,4095;68,7405;117,41;4,3558;36,807;3,39185;36,8631
2026-03-12 10:00:00+00:00;4,24555;1,96075;7,9429;3,6102;106,5797;0,8196;149,465;1707,185;0,3543;10,8284;20,075;61,655;20,4505;68,6805;117,395;4,338;36,7897;3,38665;36,74115
2026-03-12 11:00:00+00:00;4,24505;1,96085;7,9412;3,6042;106,5298;0,8195;149,395;1708,81;0,35425;10,8277;20,07;61,665;20,4709;68,6675;117,4;4,33745;36,776;3,3865;36,7537
2026-03-13 10:00:00+00:00;4,208;1,96085;7,8997;3,6005;105,9196;0,8122;148,07;1712,82;0,3511;10,8081;19,985;61,67;20,475;68,3985;117,37;4,2988;36,997;3,37755;36,7023
2026-03-13 11:00:00+00:00;4,21005;1,96105;7,90115;3,5896;105,7935;0,8126;148,135;1712,02;0,3513;10,8068;19,995;61,67;20,4608;68,436;117,425;4,3006;37,011;3,37825;36,6958
2026-03-16 10:00:00+00:00;4,2056;1,9608;;3,5902;105,8105;0,81175;148,095;1712,975;0,3515;10,794;20,065;61,66;20,4281;68,4625;117,445;4,2962;37,2493;3,35275;36,70435
2026-03-16 11:00:00+00:00;4,21445;1,96075;7,9078;3,586;105,9207;0,81345;148,52;1712,04;0,3522;10,782;20,105;61,655;20,4376;68,603;117,44;4,30525;37,2471;3,3793;36,7446
2026-03-17 10:00:00+00:00;4,2276;1,96085;7,92815;3,5796;106,3426;0,81615;149,19;1716,52;0,35315;10,7966;20,08;61,675;20,3314;68,7335;117,435;4,31985;37,25405;3,38285;36,75235
2026-03-17 11:00:00+00:00;4,22555;1,96075;7,9275;3,5797;106,3227;0,81575;149,055;1716,16;0,353;10,7839;20,07;61,65;20,3556;68,665;117,435;4,3178;37,303;3,3819;36,74055
2026-03-18 10:00:00+00:00;4,23765;1,96075;7,9303;3,5608;106,886;0,8181;149,48;1717,22;0,35375;10,8045;20,115;61,735;20,3148;68,735;117,43;4,33235;37,3555;3,3602;36,7928
2026-03-18 11:00:00+00:00;4,2385;1,9608;7,9336;3,5636;;0,81825;149,57;1719,115;0,35385;10,7997;20,125;61,745;20,3438;68,8135;117,43;4,3333;37,441;3,39335;36,8031
2026-03-19 10:00:00+00:00;4,215;1,961;7,9143;3,5736;106,9946;0,8137;148,74;1717,875;0,3519;10,77345;20,115;61,66;20,4176;68,9985;117,45;4,30965;37,6455;3,37905;36,6564
2026-03-19 11:00:00+00:00;4,2137;1,96075;7,91335;3,5757;106,9979;0,8135;148,7;1720,455;0,3518;10,7768;20,105;61,65;20,4216;68,993;117,445;4,30875;37,6962;3,37905;36,6785
2026-03-20 10:00:00+00:00;4,2401;1,96015;7,9544;3,5915;108,2268;0,8185;;1729,485;0,354;10,7988;20,105;61,905;20,5643;69,0715;117,445;4,33485;37,85155;3,3608;36,91815
2026-03-20 11:00:00+00:00;4,2449;1,9605;7,9652;3,5936;108,187;0,81945;;1732,74;0,35435;10,8161;20,13;61,975;20,6017;69,197;117,44;4,3397;37,8695;3,3616;36,9262
2026-03-23 10:00:00+00:00;4,22155;1,96055;7,944;3,6166;108,0216;0,81485;149,005;1741,725;0,3524;10,794;20,1;61,65;20,7454;69,375;117,415;4,3154;37,942;3,35635;36,93165
2026-03-23 11:00:00+00:00;4,22045;1,96085;7,9394;3,6204;108,0263;0,81465;148,95;1741,03;0,3523;10,794;20,095;61,67;20,7646;69,363;117,415;4,3143;37,9245;3,35655;36,91965
2026-03-24 10:00:00+00:00;4,2592;1,96075;7,98895;3,6175;108,8504;0,8221;150,405;1735,5;0,3555;10,8116;20,235;61,595;20,6911;69,4585;117,405;4,35295;37,7555;3,39085;37,0534
2026-03-24 11:00:00+00:00;4,25825;1,96115;7,98855;3,6151;108,6583;0,8219;150,355;1733,83;0,35545;10,7995;20,275;61,575;20,6703;69,4805;117,415;4,35185;37,6715;3,39055;37,0427
2026-03-25 10:00:00+00:00;4,26135;1,96105;8,00565;3,6188;109,0394;0,82265;150,485;1739,93;0,3556;10,8032;20,29;61,62;20,5532;69,7;117,41;4,3532;37,8705;3,36585;37,0867
2026-03-25 11:00:00+00:00;4,26265;1,96095;8,00535;3,6182;109,2501;0,82195;150,465;1739,32;0,3557;10,8014;20,29;61,635;20,5701;69,7175;117,415;4,354;37,807;3,366;37,0645
2026-03-26 10:00:00+00:00;4,24495;1,9607;7,98345;3,6174;108,7729;0,8195;149,91;1739,34;0,35445;10,7741;20,3;61,555;20,5919;69,584;117,415;4,3363;37,9585;3,3813;36,91435
2026-03-26 11:00:00+00:00;4,2451;1,9611;7,98395;3,616;108,7867;0,81955;150,5;1739,19;0,35445;10,7726;20,3;61,56;20,5913;69,584;117,43;4,3365;37,9035;3,38145;36,92755
2026-03-27 10:00:00+00:00;4,23075;1,96085;7,95815;3,6216;109,226;0,81675;149,65;1736,24;0,35325;10,7571;20,235;61,655;20,7356;;117,395;4,3229;37,886;3,3696;36,8502
2026-03-27 11:00:00+00:00;4,2271;1,9607;7,95415;3,6213;109,041;0,81605;149,63;1737,265;0,35295;10,7554;20,215;61,655;20,7591;69,6845;117,395;4,3191;37,906;3,37215;36,81705
2026-03-30 10:00:00+00:00;4,22075;1,96065;7,94305;3,6338;108,9833;0,8148;149,345;1742,445;0,35275;10,7632;20,255;61,65;20,7725;69,81;117,43;4,3128;37,7586;3,3725;36,80705
2026-03-30 11:00:00+00:00;4,2195;1,96065;7,94055;3,6366;108,7827;0,8146;149,355;1742,13;0,35265;10,772;20,245;61,655;20,7666;69,7905;117,405;4,3115;37,7787;3,37155;36,80385
2026-03-31 10:00:00+00:00;4,21205;1,96075;7,9236;3,6368;107,8038;0,81315;149,095;1756,075;0,35205;10,7465;20,315;61,695;20,7459;69,668;117,415;4,3034;37,82;3,36615;36,765
2026-03-31 11:00:00+00:00;4,20875;1,96085;7,9172;3,6364;107,7796;0,8125;148,98;1754,985;0,3518;10,7485;20,295;61,645;20,7372;69,6015;117,415;4,3005;37,7535;3,36355;36,77285
2026-04-01 10:00:00+00:00;4,25905;1,96075;7,97155;3,6348;108,2209;0,82225;150,77;1746,97;0,3557;10,8113;20,425;61,665;20,7109;69,785;117,4;4,35245;37,759;3,39345;37,0559
2026-04-01 11:00:00+00:00;4,25995;1,96085;7,97515;3,632;108,2697;0,8224;150,74;1746,475;0,3558;10,8053;20,435;61,66;20,7242;69,7885;117,4;4,35345;37,732;3,38575;37,0848
2026-04-02 10:00:00+00:00;4,23255;1,96065;7,9477;3,6223;107,3024;0,8171;149,825;1744,35;0,35365;10,7925;20,275;61,185;20,6666;69,9035;117,395;4,32665;37,743;3,3591;36,8392
2026-04-02 11:00:00+00:00;4,22815;1,96075;7,94245;3,6317;107,2679;0,8162;149,66;1746,1;0,35325;10,788;20,255;61,12;20,6623;69,8415;117,395;4,32215;37,7445;3,35825;36,81355
2026-04-03 10:00:00+00:00;4,23945;1,96085;7,9434;3,6195;;0,8184;;1743,185;0,3542;10,8065;20,275;61,655;20,6067;69,521;117,4;4,3342;37,624;3,38165;36,878
2026-04-03 11:00:00+00:00;4,24015;1,9607;7,94415;3,6203;;0,81855;;1742,165;0,3543;10,843;20,28;61,66;20,6239;69,533;117,395;4,3351;37,6085;3,3611;36,8879
2026-04-06 10:00:00+00:00;4,24265;1,9608;;3,6188;;0,8189;;1736,21;0,35455;10,8341;20,245;61,785;20,5382;69,383;117,355;4,33655;37,5205;3,38245;36,93155
2026-04-06 11:00:00+00:00;4,24215;1,96085;;3,6255;;0,81885;;1737,025;0,3545;10,8391;20,24;61,775;20,5427;69,383;117,36;4,33595;37,5245;3,3825;36,87365
2026-04-07 10:00:00+00:00;4,24635;1,96055;7,9351;3,6277;107,5093;0,81975;150,365;1732,085;0,3549;10,831;20,2;61,655;20,4885;69,6525;117,37;4,3414;37,6065;3,3834;36,9325
2026-04-07 11:00:00+00:00;4,243;1,9609;7,9322;3,6349;107,4527;0,8191;150,25;1733,065;0,3546;10,8274;20,18;61,655;20,5027;69,598;117,38;4,338;37,637;3,3811;36,9442
2026-04-08 10:00:00+00:00;4,29005;1,9609;7,97855;3,6059;108,1282;0,82815;151,145;1727,62;0,358;10,8654;20,115;62,29;20,3979;69,4495;117,375;4,3833;37,402;3,3937;37,1082
2026-04-08 11:00:00+00:00;4,29255;1,96075;7,9836;3,609;107,9718;0,82865;151,24;1728,615;0,3582;10,868;20,125;62,325;20,417;69,501;117,375;4,3859;37,3835;3,39385;37,11875
2026-04-09 10:00:00+00:00;4,288;1,96095;7,9875;3,6055;108,1768;0,8278;150,905;1727,26;0,35785;10,86575;20,16;62,26;20,3678;69,81;117,38;4,38135;37,459;3,3678;37,1363
2026-04-09 11:00:00+00:00;4,28595;1,96065;7,9846;3,6037;108,1534;0,8274;150,84;1728,825;0,3577;10,8554;20,15;62,23;20,3741;69,777;117,43;4,3793;37,4755;3,3662;37,12345
2026-04-10 10:00:00+00:00;4,30185;1,96075;7,99855;3,5693;108,6118;0,83035;151,255;1736,05;0,35895;10,8729;20,18;62,455;20,3411;70,192;117,52;4,395;37,635;3,3974;37,19925
2026-04-10 11:00:00+00:00;4,30215;1,96065;7,9982;3,5673;108,7289;0,8304;151,27;1739,425;0,359;10,866;20,18;62,455;20,3281;70,2135;117,53;4,39535;37,633;3,394;37,22935
2026-04-13 10:00:00+00:00;4,29225;1,96075;7,98295;3,5741;109,1274;0,8285;151,85;1737,985;0,3582;10,857;19,97;62,315;20,2955;70,273;117,255;4,38535;37,679;3,3926;37,15405
2026-04-13 11:00:00+00:00;4,29535;1,96065;7,9901;3,5739;109,1278;0,8291;151,505;1738,395;0,3585;10,8599;19,985;62,36;20,303;70,3215;117,34;4,3885;37,695;3,39305;37,1729
2026-04-14 10:00:00+00:00;4,3295;1,96065;8,036;3,5591;109,7865;0,8358;152,49;1734,975;0,36115;10,8981;20,19;62,865;20,3496;70,5495;117,43;4,424;37,7925;3,4044;37,21985
2026-04-14 11:00:00+00:00;4,33265;1,9609;8,0406;3,5617;;0,83645;152,59;1735,55;0,3614;10,90325;20,2;62,91;20,3456;70,6275;117,435;4,4271;37,8275;3,3818;37,25255
2026-04-15 10:00:00+00:00;4,3275;1,9607;8,03615;3,5528;109,9901;0,8353;152,395;1740,44;0,36095;10,8817;20,145;61,655;20,358;70,783;117,395;4,42005;37,839;3,3957;37,25665
2026-04-15 11:00:00+00:00;4,3253;1,96065;8,03395;3,5419;110,0377;0,8349;152,205;1738,96;0,36075;10,8798;20,135;61,66;20,3745;70,782;117,395;4,4178;37,829;3,394;37,27185
2026-04-16 10:00:00+00:00;4,32655;1,9607;8,0338;3,5259;109,7793;0,83445;152,245;1739,465;0,3607;10,8658;20,13;61,655;20,3544;70,6575;117,405;4,4191;37,6925;3,40405;37,2122
2026-04-16 11:00:00+00:00;4,3275;1,9607;8,03615;3,5301;109,8684;0,8353;152,155;1740,09;0,36075;10,8667;20,135;61,66;20,3515;70,66;117,395;4,4201;37,7095;3,4041;37,23305
2026-04-17 10:00:00+00:00;4,3313;1,96065;8,0457;3,5291;109,502;0,83605;152,235;1744,78;0,3611;10,8748;20,27;61,655;20,3266;70,8665;117,33;4,4234;37,8345;3,39705;37,20845
2026-04-17 11:00:00+00:00;4,3322;1,96065;8,0473;3,5261;109,5162;0,8362;152,265;1745,2;0,36115;10,8715;20,275;61,655;20,3203;70,86;117,33;4,42435;37,8265;3,39755;37,2211
2026-04-20 10:00:00+00:00;4,3214;1,9608;8,02095;3,5324;109,5557;0,83415;152,365;1732,16;0,3604;10,8644;20,15;61,655;20,412;70,428;117,39;4,41305;37,7539;3,3941;37,0456
2026-04-20 11:00:00+00:00;4,3236;1,9608;8,02515;3,5344;109,551;0,83455;152,025;1732,64;0,3606;10,8661;20,16;61,655;20,4283;70,535;117,38;4,4153;37,77605;3,39465;37,0551
2026-04-21 10:00:00+00:00;4,31885;1,96065;8,0148;3,5159;109,9382;0,83365;151,74;1729,015;0,3602;10,8481;20,22;61,655;20,3708;70,393;117,4;4,4102;37,74905;3,3929;36,95775
2026-04-21 11:00:00+00:00;4,31995;1,96075;8,01635;3,5175;;0,83385;151,835;1727,22;0,3603;10,8484;20,23;61,66;20,368;70,3865;117,395;4,4118;37,6985;3,37495;36,9554
2026-04-22 10:00:00+00:00;4,31485;1,9607;8,0153;;110,1839;0,83285;151,68;1736,795;0,36;10,8459;20,295;61,565;20,3279;70,6395;117,4;4,4057;37,811;3,3924;37,02185
2026-04-22 11:00:00+00:00;4,31575;1,9606;8,0179;3,5255;110,2206;0,83305;151,625;1737,865;0,36005;10,8474;20,13;61,58;20,3234;70,649;117,395;4,40665;37,81285;3,37975;37,0086
2026-04-23 10:00:00+00:00;4,29555;1,96075;7,99165;3,5176;110,0698;0,8291;151,04;1730,775;0,35855;10,824;20,29;61,675;20,3376;70,715;117,415;4,3863;37,9605;3,38685;36,9394
2026-04-23 11:00:00+00:00;4,29095;1,96075;7,9862;3,5149;;0,82825;151,455;1731,315;0,3582;10,8132;20,27;61,63;20,324;70,6335;117,42;4,3816;37,9115;3,38555;36,8859
2026-04-24 10:00:00+00:00;4,29245;1,96065;7,99025;3,4975;110,1425;0,82855;151,095;1732,94;0,3583;10,8112;20,32;61,655;20,3851;70,986;117,425;4,38315;37,897;3,37255;36,79105
2026-04-24 11:00:00+00:00;4,2984;1,9609;8,0013;3,4984;110,3108;0,82985;151,33;1734,495;0,35885;10,8176;20,35;61,68;20,3886;71,108;117,42;4,38985;37,9405;3,38815;36,8512
2026-04-27 10:00:00+00:00;4,31295;1,9608;8,01195;3,5053;110,6028;0,83255;151,645;1727,31;0,3598;10,8338;20,325;61,88;20,381;71,3365;117,375;4,4042;37,9736;3,3911;36,91565
2026-04-27 11:00:00+00:00;4,3146;1,96075;;3,4988;110,6485;0,8328;151,885;1726,615;0,3599;10,8368;20,33;61,9;20,3871;71,347;117,33;4,4059;37,93825;3,39125;36,9181
2026-04-28 10:00:00+00:00;4,29495;1,96075;7,99525;3,4918;110,5458;0,82905;151,015;1723,81;0,3583;10,8227;20,22;61,665;20,3757;71,6665;117,415;4,3857;38,0075;3,37315;36,8704
2026-04-28 11:00:00+00:00;4,2957;1,96075;7,9958;3,4947;110,568;0,82915;151,105;1724,69;0,3583;10,8092;20,23;61,665;20,3762;71,677;117,42;4,38645;38,0204;3,37325;36,8755
2026-04-29 10:00:00+00:00;4,29605;1,9609;7,99445;3,4685;110,9532;0,82935;151,07;1731,7;0,3586;10,83375;20,14;61,65;20,3704;72,0945;117,42;4,38715;38,2333;3,3734;36,96995
2026-04-29 11:00:00+00:00;4,3002;1,96065;8,0017;3,4679;111,0494;0,8301;151,145;1731,335;0,3589;10,8098;20,155;61,705;20,3721;72,141;117,41;4,3909;38,2415;3,37415;36,9594
2026-04-30 10:00:00+00:00;4,2956;1,96075;7,9862;3,4708;110,9998;0,82915;151,04;1726,52;0,35875;10,8023;20,15;61,685;20,4908;71,8285;117,435;4,3862;38,11985;3,37325;36,9983
2026-04-30 11:00:00+00:00;4,30355;1,9607;7,9986;3,4734;111,1943;0,8307;151,315;1726,735;0,3594;10,8067;20,185;61,67;20,5174;71,984;117,655;4,3945;38,137;3,3836;37,0433
2026-05-01 10:00:00+00:00;4,30915;1,96075;8,01325;3,4612;;0,8318;;1729,355;0,3599;10,82155;20,12;61,765;20,5082;72,0865;117,38;4,4001;38,2535;3,3763;37,1482
2026-05-01 11:00:00+00:00;4,3135;1,96075;8,02215;3,462;;0,8327;;1730,645;0,36025;10,85025;20,13;61,83;20,5047;72,1805;117,385;4,4048;38,2605;3,3772;37,1878
2026-05-04 10:00:00+00:00;4,3036;1,96085;;3,4622;111,4096;0,8307;151,325;1723,215;0,3589;10,8066;20,17;61,66;20,4582;72,153;117,415;4,3943;38,1325;3,3751;37,0499
2026-05-04 11:00:00+00:00;4,2995;1,9607;;3,4633;111,3067;0,8299;151,18;1723,715;0,35855;10,8159;20,15;61,655;20,4627;72,165;117,42;4,3905;38,1785;3,3845;37,01865
2026-05-05 10:00:00+00:00;4,29315;1,96065;;3,446;111,3824;0,82875;150,96;1722,19;0,3582;10,8007;20,175;61,65;20,4317;71,9445;117,37;4,38595;38,2285;3,38305;36,9384
2026-05-05 11:00:00+00:00;4,2926;1,96075;;3,4428;111,3763;0,8286;150,93;1722,185;0,35815;10,7931;20,17;61,65;20,4145;71,9795;117,395;4,3852;38,2035;3,3828;36,9344
2026-05-06 10:00:00+00:00;4,3246;1,9605;8,0213;3,421;111,4082;0,83485;152,07;1705,085;0,3607;10,8005;20,25;61,645;20,3002;71,5055;117,38;4,4182;;3,38975;36,9841
2026-05-06 11:00:00+00:00;4,32975;1,9608;;3,4215;111,5407;0,8358;152,25;1698,08;0,3611;10,8053;20,265;61,65;20,2807;71,501;117,375;4,4225;;3,3905;37,0006
2026-05-07 10:00:00+00:00;4,32215;1,96065;;3,4178;110,9289;0,83435;151,99;1707,895;0,3603;10,7807;20,245;61,645;20,268;71,0115;117,41;4,4138;37,8357;3,38945;36,9386
2026-05-07 11:00:00+00:00;4,32145;1,96065;8,00445;3,4211;;0,83425;151,965;1708,32;0,3603;10,7661;20,245;61,65;20,2644;71,001;117,4;4,4133;37,825;3,389;36,95035
2026-05-08 10:00:00+00:00;4,32285;1,96075;8,00525;3,4198;111,197;0,83445;152,01;1727,31;0,3604;10,7461;20,13;61,655;20,289;71,31;117,375;4,4155;37,90235;3,39015;36,9131
2026-05-08 11:00:00+00:00;4,3211;1,96075;8,0016;3,4159;111,1625;0,8342;152,0;1725,075;0,36025;10,7586;20,12;61,655;20,2704;71,1975;117,385;4,4138;37,8835;3,39;36,9166
2026-05-11 10:00:00+00:00;4,3209;1,96075;7,9981;3,4269;112,1405;0,83415;151,945;1734,155;0,3603;10,721;20,165;61,64;20,2534;71,1985;117,405;4,4136;38,163;3,39045;36,9515
2026-05-11 11:00:00+00:00;4,3224;1,96075;7,99895;3,4236;;0,83445;152,055;1734,425;0,3604;10,7222;20,17;61,66;20,2483;71,698;117,395;4,4155;38,154;3,391;36,9629
2026-05-12 10:00:00+00:00;4,31395;1,96075;7,97985;3,4185;112,3327;0,8328;151,71;1750,335;0,35975;10,7095;20,105;61,65;20,2502;72,2185;117,375;4,4075;38,0685;3,3897;37,0367
2026-05-12 11:00:00+00:00;4,31235;1,9607;7,97665;3,4158;112,2773;0,8324;151,57;1749,31;0,35955;10,70725;20,095;61,655;20,2468;72,162;117,375;4,4053;38,081;3,38905;37,03305
2026-05-13 10:00:00+00:00;4,2992;1,9607;7,9503;3,4004;;0,82995;151,24;1743,375;0,3586;10,7231;20,075;61,48;20,1745;71,9035;117,38;4,39245;37,869;3,38415;36,909
2026-05-13 11:00:00+00:00;4,3021;1,96085;7,95595;3,4023;112,1123;0,83055;151,335;1744,18;0,35885;10,7353;20,09;61,52;20,1822;71,912;117,385;4,39545;37,907;3,38685;36,94125
2026-05-14 10:00:00+00:00;4,29975;1,96065;7,9444;3,4029;;0,83005;151,9;1746,275;0,35865;10,7353;20,125;61,6;20,1271;72,1555;117,38;4,3925;37,8575;3,38615;36,91335
2026-05-14 11:00:00+00:00;4,29975;1,96065;7,9451;3,4005;112,1141;0,8301;151,195;1746,635;0,35865;10,74125;20,125;61,6;20,1262;72,124;117,375;4,39265;37,859;3,386;36,91025
