Timestamp;EUR=TRB;EURGBP=TRB;EURCHF=TRB;EURCZK=TRB;EURHUF=TRB;EURPLN=TRB;EURAUD=TRB;EURCAD=TRB;EURDKK=TRB;EURHKD=TRB;EURJPY=TRB;EURNOK=TRB;EURNZD=TRB;EURRON=TRB;EURSEK=TRB;EURSGD=TRB;EURTRY=TRB;EURZAR=TRB
2025-11-14 11:00:00+00:00;1,1614;0,8837;0,92035;24,187;384,54;4,233;1,78225;1,63045;7,4678;9,028;179,71;11,7099;2,0475;5,0856;10,9923;1,5124;49,1645;19,8965
2025-11-17 10:00:00+00:00;1,16015;0,8812;0,9217;24,165;383,94;4,2231;1,77925;1,62715;7,4674;9,0183;179,53;11,7122;2,0461;5,0845;10,9508;1,5102;49,153;19,8047
2025-11-17 11:00:00+00:00;1,15955;0,88165;0,92275;24,176;384,055;4,2265;1,7812;1,627;7,4676;9,0142;179,565;11,7173;2,0485;5,084;10,9525;1,5105;49,0886;19,8005
2025-11-18 10:00:00+00:00;1,15895;0,8812;0,9229;24,171;384,7;4,2339;1,7841;1,62655;7,4684;9,0233;179,91;11,7477;2,0457;5,0852;10,9975;1,5097;49,0779;19,9658
2025-11-18 11:00:00+00:00;1,15825;0,8809;0,9234;24,181;384,6;4,2377;1,782;1,6255;7,4684;9,0173;180,01;11,7449;2,0452;5,0856;10,9974;1,509;49,0363;19,9209
2025-11-19 10:00:00+00:00;1,15745;0,8817;0,92755;24,178;383,575;4,2421;1,78425;1,6203;7,469;9,0147;180,495;11,708;2,0546;5,0886;10,982;1,5093;49,0278;19,8644
2025-11-19 11:00:00+00:00;1,15695;0,88285;0,929;24,183;383,53;4,2425;1,78405;1,62015;7,4692;9,0091;180,785;11,7169;2,0565;5,0888;10,9908;1,5097;49,0026;19,8823
2025-11-20 10:00:00+00:00;1,15285;0,88135;0,9286;24,175;382,215;4,2283;1,77805;1,61965;7,4689;8,9758;181,19;11,7341;2,0527;5,0883;11,0025;1,5063;48,8464;19,8267
2025-11-20 11:00:00+00:00;1,15265;0,8817;0,92955;24,175;382,365;4,2322;1,77785;1,61935;7,4688;8,9742;181,43;11,7208;2,0518;5,089;10,9926;1,5064;48,8465;19,8472
2025-11-21 10:00:00+00:00;1,15255;0,88255;0,92815;24,242;384,36;4,2512;1,7914;1,62435;7,469;8,9731;180,61;11,8272;2,0606;5,0894;11,0386;1,5075;48,9159;19,9954
2025-11-21 11:00:00+00:00;1,1521;0,8818;0,92815;24,227;383,77;4,251;1,7897;1,62355;7,469;8,9695;180,65;11,822;2,0586;5,089;11,0358;1,507;48,8885;19,9877
2025-11-24 10:00:00+00:00;1,1533;0,88085;0,93075;24,212;382,945;4,2339;1,78885;1,6276;7,4688;8,977;180,735;11,8192;2,0596;5,0871;11,0038;1,5055;48,964;19,9844
2025-11-24 11:00:00+00:00;1,15405;0,88145;0,93065;24,185;382,585;4,2331;1,78925;1,62835;7,4688;8,9822;180,865;11,809;2,0583;5,0867;11,011;1,5058;48,9845;19,9902
2025-11-25 10:00:00+00:00;1,15335;0,8783;0,93365;24,148;382,085;4,2296;1,7859;1,62795;7,4692;8,9686;180,295;11,8091;2,0569;5,0885;11,0287;1,5023;48,9644;19,9026
2025-11-25 11:00:00+00:00;1,15385;0,879;0,93435;24,147;382,075;4,2292;1,7874;1,6283;7,469;8,9741;180,435;11,8139;2,0585;5,089;11,0368;1,5023;48,9796;19,9
2025-11-26 10:00:00+00:00;1,1573;0,87835;0,93315;24,175;382,055;4,2344;1,78055;1,62975;7,4686;9,0009;181,035;11,8255;2,039;5,0899;11,0192;1,5029;49,1235;19,8526
2025-11-26 11:00:00+00:00;1,1573;0,87935;0,9335;24,18;382,03;4,2323;1,78275;1,63015;7,4687;9,0011;181,09;11,8358;2,0415;5,0901;11,0344;1,5029;49,1257;19,8448
2025-11-27 10:00:00+00:00;1,15775;0,87625;0,93285;24,171;381,745;4,227;1,77455;1,6262;7,4688;9,0046;181,02;11,7986;2,0258;5,0903;10,9863;1,5029;49,1431;19,8903
2025-11-27 11:00:00+00:00;1,1585;0,87595;0,93345;24,158;381,69;4,228;1,7757;1,62665;7,4688;9,0105;181,04;11,7786;2,0289;5,0903;10,9833;1,5034;49,1786;19,8734
2025-11-28 10:00:00+00:00;1,1567;0,87595;0,93265;24,178;381,31;4,2371;1,7728;1,62395;7,4687;9,0039;180,81;11,7638;2,026;5,0904;10,9933;1,5015;49,1753;19,8342
2025-11-28 11:00:00+00:00;1,15595;0,87515;0,9328;24,173;381,43;4,2391;1,7719;1,624;7,4689;8,9979;180,64;11,7652;2,0259;5,0905;10,9866;1,5011;49,1756;19,8292
2025-12-01 10:00:00+00:00;1,16205;0,8783;0,9331;24,15;380,495;4,2284;1,77405;1,6251;7,4688;9,0504;180,47;11,772;2,0254;5,0906;10,9751;1,5054;49,3577;19,8559
2025-12-01 11:00:00+00:00;1,1627;0,8791;0,9334;24,157;380,555;4,2289;1,775;1,62575;7,4686;9,0555;180,52;11,7798;2,0281;5,09;10,9695;1,5061;49,3966;19,8707
2025-12-02 10:00:00+00:00;1,161;0,8789;0,93365;24,169;380,95;4,2405;1,77295;1,62615;7,4684;9,0405;181,07;11,781;2,0304;5,0886;10,9767;1,5062;49,2538;19,8841
2025-12-02 11:00:00+00:00;1,16055;0,8796;0,93425;24,164;381,31;4,2413;1,77295;1,6255;7,4684;9,0367;181,095;11,7853;2,0313;5,0892;10,979;1,5065;49,2428;19,883
2025-12-03 10:00:00+00:00;1,1646;0,87715;0,93365;24,134;380,655;4,2307;1,76935;1,6251;7,4688;9,0661;181,22;11,7558;2,0281;5,0899;10,9462;1,5083;49,4381;19,9141
2025-12-03 11:00:00+00:00;1,16595;0,87795;0,93375;24,133;380,785;4,2319;1,7699;1,626;7,4688;9,0765;181,29;11,7463;2,0286;5,0907;10,9429;1,5096;49,501;19,9274
2025-12-04 10:00:00+00:00;1,16795;0,875;0,9339;24,19;381,655;4,2299;1,76505;1,63015;7,4686;9,09;180,82;11,7661;2,0226;5,0921;10,9621;1,5125;49,574;19,8369
2025-12-04 11:00:00+00:00;1,16675;0,87435;0,934;24,196;382,35;4,2313;1,76505;1,62925;7,4686;9,0815;180,56;11,7582;2,0229;5,0929;10,9546;1,5114;49,5298;19,8412
2025-12-05 10:00:00+00:00;1,16555;0,8733;0,93545;24,19;382,065;4,2323;1,75795;1,62505;7,4688;9,0732;180,56;11,7766;2,0185;5,0923;10,9609;1,5093;49,5549;19,7339
2025-12-05 11:00:00+00:00;1,16505;0,8735;0,93545;24,197;382,0;4,2314;1,75575;1,62455;7,4688;9,0694;180,725;11,7842;2,0168;5,0922;10,9615;1,509;49,5347;19,7364
2025-12-08 10:00:00+00:00;1,1649;0,8747;0,9369;24,237;382,6;4,229;1,7555;1,6102;7,4687;9,0632;181,145;11,7886;2,014;5,0889;10,951;1,5102;49,5602;19,785
2025-12-08 11:00:00+00:00;1,1651;0,8747;0,937;24,238;382,585;4,2299;1,7557;1,61065;7,4689;9,0647;181,18;11,7892;2,015;5,0897;10,951;1,5104;49,5767;19,7821
2025-12-09 10:00:00+00:00;1,1653;0,87315;0,9388;24,268;383,545;4,2335;1,75375;1,6128;7,4689;9,067;181,895;11,774;2,0117;5,0898;10,8861;1,5108;49,6272;19,834
2025-12-09 11:00:00+00:00;1,1644;0,87315;0,939;24,262;383,67;4,2313;1,7541;1,6119;7,4688;9,0599;181,73;11,773;2,0119;5,0894;10,8942;1,5097;49,5698;19,8341
2025-12-10 10:00:00+00:00;1,1634;0,8741;0,937;24,251;383,92;4,2278;1,75;1,6119;7,469;9,0523;182,475;11,817;2,0109;5,0887;10,8822;1,5081;49,5588;19,8084
2025-12-10 11:00:00+00:00;1,16345;0,874;0,9369;24,251;383,675;4,2258;1,7505;1,61175;7,4691;9,0531;182,375;11,8052;2,0115;5,0895;10,8686;1,508;49,548;19,7754
2025-12-11 10:00:00+00:00;1,17015;0,87515;0,9339;24,218;381,83;4,2285;1,75945;1,6155;7,469;9,1068;182,38;11,8127;2,016;5,0897;10,8337;1,5145;49,8692;19,7871
2025-12-11 11:00:00+00:00;1,1707;0,8751;0,93315;24,218;381,19;4,2268;1,75925;1,6159;7,469;9,1105;182,465;11,8337;2,0163;5,0899;10,8357;1,515;49,8915;19,7989
2025-12-12 10:00:00+00:00;1,17315;0,8767;0,93255;24,236;383,8;4,2271;1,7592;1,6143;7,4698;9,1346;182,875;11,8416;2,0175;5,0901;10,8819;1,5152;50,086;19,7726
2025-12-12 11:00:00+00:00;1,17275;0,87675;0,93285;24,233;384,045;4,225;1,7586;1,61345;7,4699;9,1306;182,865;11,8568;2,018;5,0901;10,8922;1,5149;50,0709;19,7775
2025-12-15 10:00:00+00:00;1,17435;0,8772;0,935;24,285;385,12;4,2191;1,7665;1,61655;7,4704;9,1392;182,02;11,8936;2,0299;5,0903;10,908;1,514;50,1464;19,7552
2025-12-15 11:00:00+00:00;1,1742;0,8776;0,935;24,286;385,17;4,2188;1,7669;1,6174;7,4704;9,1379;182,1;11,9083;2,0297;5,0916;10,9161;1,5139;50,1455;19,7421
2025-12-16 10:00:00+00:00;1,17595;0,8767;0,9356;24,332;384,91;4,2236;1,7726;1,6198;7,4713;9,1475;182,05;11,9576;2,0331;5,091;10,9353;1,5167;50,2337;19,7554
2025-12-16 11:00:00+00:00;1,17565;0,8759;0,93595;24,336;384,735;4,2198;1,7717;1,61965;7,4709;9,1454;182,09;11,9745;2,0331;5,0919;10,9499;1,5161;50,2158;19,7274
2025-12-17 10:00:00+00:00;1,17155;0,8792;0,93485;24,34;386,965;4,2161;1,77155;1,614;7,4713;9,1151;182,215;11,96;2,0305;5,0926;10,941;1,5141;50,0515;19,6168
2025-12-17 11:00:00+00:00;1,1726;0,87935;0,93405;24,372;386,705;4,2164;1,7715;1,61605;7,4714;9,1228;182,315;11,9685;2,0297;5,0922;10,9444;1,5149;50,0987;19,6184
2025-12-18 10:00:00+00:00;1,1721;0,87815;0,93355;24,41;389,985;4,2073;1,77435;1,6151;7,4719;9,1204;182,765;11,952;2,0336;5,0913;10,9114;1,5138;50,0916;19,6639
2025-12-18 11:00:00+00:00;1,17245;0,878;0,9322;24,401;389,03;4,2037;1,7742;1,6152;7,4716;9,1233;182,74;11,9556;2,0328;5,0908;10,9069;1,5136;50,1088;19,6568
2025-12-19 10:00:00+00:00;1,17125;0,8753;0,93125;24,363;387,25;4,2091;1,7727;1,61565;7,4712;9,1124;184,16;11,9311;2,0376;5,0894;10,9027;1,514;50,1497;19,6642
2025-12-19 11:00:00+00:00;1,1717;0,87565;0,93135;24,342;386,65;4,2121;1,7732;1,61605;7,4712;9,1168;184,33;11,9298;2,0377;5,0894;10,9146;1,5142;50,1623;19,6566
2025-12-22 10:00:00+00:00;1,17315;0,87355;0,93065;24,332;387,14;4,21;1,7669;1,61565;7,4707;9,1264;184,69;11,889;2,0286;5,0873;10,8607;1,5138;50,2218;19,5947
2025-12-22 11:00:00+00:00;1,17335;0,8735;0,9309;24,341;387,42;4,211;1,76695;1,6154;7,4706;9,1279;184,69;11,8876;2,0286;5,0879;10,8632;1,5139;50,2352;19,5918
2025-12-23 10:00:00+00:00;1,1794;0,87325;0,92965;24,344;391,055;4,2276;1,76215;1,616;7,4703;9,1728;183,92;11,885;2,0202;5,0879;10,8338;1,5152;50,5077;19,6568
2025-12-23 11:00:00+00:00;1,17975;0,87295;0,929;24,357;391,015;4,2259;1,76195;1,61565;7,4703;9,1753;183,88;11,8716;2,0201;5,0904;10,8296;1,5158;50,5312;19,6818
2025-12-24 10:00:00+00:00;1,18;0,87285;0,9277;24,281;389,78;4,2161;1,758;1,6136;7,4695;9,1759;183,82;11,7976;2,0185;5,0893;10,803;1,5139;50,5637;19,6432
2025-12-24 11:00:00+00:00;1,17955;0,87275;0,9282;24,269;389,325;4,2121;1,7574;1,6127;7,4695;9,1711;183,88;11,7936;2,0181;5,089;10,812;1,5139;50,5569;19,6083
2025-12-25 10:00:00+00:00;1,17875;;;;;;;;7,4697;;;;;5,0925;;;;
2025-12-25 11:00:00+00:00;1,17915;;;;;;;;7,4697;9,1673;;;;5,0925;;;;
2025-12-26 10:00:00+00:00;1,17705;0,8728;0,9297;24,252;388,695;4,2185;1,7573;1,6105;7,4696;9,1484;184,165;11,7975;2,0227;5,0901;10,8136;1,5123;50,5672;19,6093
2025-12-26 11:00:00+00:00;1,17745;0,87285;0,9297;24,249;388,915;4,2205;1,7566;1,61095;7,4696;9,151;184,14;11,8021;2,0232;5,0904;10,804;1,512;;19,6313
2025-12-29 10:00:00+00:00;1,17765;0,87295;0,9286;24,252;387,435;4,2274;1,7573;1,61175;7,4686;9,1546;184,16;11,8225;2,0271;5,0919;10,7888;1,5136;50,5663;19,6266
2025-12-29 11:00:00+00:00;1,17635;0,8716;0,92955;24,24;387,565;4,228;1,756;1,6107;7,4686;9,1434;183,965;11,8269;2,027;5,0922;10,7917;1,5117;50,5022;19,5941
2025-12-30 10:00:00+00:00;1,17695;0,87085;0,9285;24,243;386,36;4,2285;1,75535;1,61045;7,4693;9,1588;183,55;11,8072;2,027;5,096;10,8058;1,5104;50,5489;19,5961
2025-12-30 11:00:00+00:00;1,1774;0,8708;0,92815;24,257;386,165;4,2292;1,7551;1,6114;7,4693;9,1646;183,52;11,8248;2,0274;5,0961;10,8173;1,5101;50,5604;19,5907
2025-12-31 10:00:00+00:00;1,1735;0,87325;0,93105;24,205;385,385;4,2267;1,75575;1,60765;7,4685;9,134;183,815;11,8171;2,0351;5,098;10,8122;1,5093;50,4212;19,4952
2025-12-31 11:00:00+00:00;1,17395;0,87335;0,93155;24,197;384,825;4,2237;1,7573;1,6091;7,4689;9,1369;183,925;11,8218;2,037;5,0981;10,8085;1,5102;50,4427;19,4763
2026-01-01 10:00:00+00:00;;;;;;;;;;;;;;5,0973;;;;
2026-01-01 11:00:00+00:00;;;;;;;;;;;;;;5,0973;;;;
2026-01-02 10:00:00+00:00;1,1721;0,87115;0,9303;24,181;383,8;4,2155;1,7498;1,6082;7,4697;9,133;183,93;11,8085;2,0314;5,0896;10,8227;1,5073;50,4339;19,377
2026-01-02 11:00:00+00:00;1,17205;0,8714;0,92985;24,167;383,565;4,2123;1,74985;1,608;7,4696;9,1336;183,825;11,8142;2,0305;5,0895;10,8188;1,5075;50,4354;19,3576
2026-01-05 10:00:00+00:00;1,16825;0,86905;0,9305;24,173;384,33;4,2115;1,74985;1,6093;7,4699;9,0979;183,33;11,7862;2,0316;5,0906;10,7803;1,5043;50,2951;19,2368
2026-01-05 11:00:00+00:00;1,1689;0,8683;0,9289;24,174;384,405;4,2166;1,7485;1,6093;7,4697;9,1042;183,04;11,7863;2,0286;5,0895;10,7736;1,5044;50,3163;19,2462
2026-01-06 10:00:00+00:00;1,1713;0,8653;0,9284;24,215;385,175;4,2152;1,74365;1,61265;7,472;9,1212;183,135;11,7353;2,0223;5,0891;10,7645;1,4987;50,4184;19,1512
2026-01-06 11:00:00+00:00;1,17105;0,86555;0,92835;24,199;385,03;4,2111;1,7437;1,6119;7,4724;9,1197;183,235;11,7303;2,023;5,0892;10,7628;1,4988;50,4138;19,1855
2026-01-07 10:00:00+00:00;1,1686;0,86595;0,93;24,23;384,9;4,2104;1,73415;1,61405;7,4725;9,101;182,845;11,7619;2,019;5,088;10,7534;1,4979;50,3128;19,202
2026-01-07 11:00:00+00:00;1,1688;0,8659;0,9303;24,236;384,74;4,2108;1,73475;1,61345;7,4725;9,1012;182,945;11,7495;2,019;5,0887;10,7497;1,4979;50,3139;19,1886
2026-01-08 10:00:00+00:00;1,16785;0,8689;0,93145;24,277;384,825;4,2119;1,74465;1,62035;7,4725;9,1011;183,055;11,8228;2,0326;5,0865;10,7707;1,4996;50,246;19,2684
2026-01-08 11:00:00+00:00;1,1679;0,8685;0,9308;24,267;385,07;4,2114;1,7435;1,6198;7,4725;9,1011;182,99;11,8092;2,0313;5,0867;10,7544;1,4997;50,2866;19,2329
2026-01-09 10:00:00+00:00;1,1643;0,86815;0,9316;24,322;385,885;4,2136;1,74235;1,6152;7,4725;9,0765;183,635;11,7489;2,0319;5,0882;10,7445;1,4981;50,2375;19,2693
2026-01-09 11:00:00+00:00;1,1646;0,86855;0,9315;24,304;385,725;4,2111;1,74325;1,61525;7,4726;9,0783;183,61;11,7541;2,0331;5,0886;10,742;1,4987;50,2376;19,2687
2026-01-12 10:00:00+00:00;1,16815;0,86825;0,93095;24,286;386,075;4,2096;1,74195;1,6212;7,4724;9,1086;184,42;11,763;2,0298;5,0896;10,7187;1,5025;50,4003;19,1858
2026-01-12 11:00:00+00:00;1,1685;0,8676;0,9314;24,296;386,63;4,2114;1,74125;1,62145;7,4725;9,1106;184,46;11,7509;2,0292;5,0903;10,7205;1,5027;50,4039;19,1737
2026-01-13 10:00:00+00:00;1,16745;0,86585;0,9311;24,266;385,97;4,2117;1,7408;1,61975;7,4723;9,1067;185,515;11,7605;2,0229;5,0892;10,7111;1,5025;50,3919;19,1537
2026-01-13 11:00:00+00:00;1,1666;0,8661;0,9314;24,27;385,92;4,2106;1,74155;1,6196;7,4724;9,1009;185,3;11,7627;2,0243;5,0892;10,7103;1,5017;50,3608;19,1629
2026-01-14 10:00:00+00:00;1,165;0,8659;0,93465;24,217;385,365;4,2119;1,7404;1,61835;7,4722;9,0846;184,94;11,7453;2,0276;5,09;10,728;1,4999;50,2899;19,075
2026-01-14 11:00:00+00:00;1,1654;0,8663;0,93355;24,22;386,01;4,2131;1,7434;1,61835;7,4722;9,0875;184,92;11,7357;2,0297;5,0892;10,7263;1,5007;50,3175;19,1266
2026-01-15 10:00:00+00:00;1,16365;0,866;0,93145;24,244;385,79;4,2071;1,7379;1,61775;7,472;9,0766;184,305;11,7243;2,0238;5,0883;10,6814;1,4978;50,2611;19,0512
2026-01-15 11:00:00+00:00;1,16355;0,86695;0,9314;24,257;385,75;4,2082;1,737;1,61725;7,472;9,0756;184,375;11,7179;2,0232;5,089;10,6884;1,4975;50,266;19,0281
2026-01-16 10:00:00+00:00;1,16095;0,86645;0,9314;24,291;385,93;4,2194;1,73225;1,61315;7,472;9,0554;183,655;11,7205;2,0158;5,09;10,7178;1,4955;50,2445;19,0397
2026-01-16 11:00:00+00:00;1,16135;0,8663;0,93105;24,275;385,35;4,2215;1,73165;1,61345;7,4715;9,058;183,66;11,7075;2,0158;5,0895;10,7047;1,4955;50,2606;19,0315
2026-01-19 10:00:00+00:00;1,1624;0,86705;0,9285;24,294;385,915;4,224;1,7356;1,61395;7,4713;9,064;183,58;11,7292;2,0123;5,0914;10,7287;1,4943;50,2987;19,1115
2026-01-19 11:00:00+00:00;1,1624;0,86685;0,92855;24,284;386,15;4,225;1,7348;1,61425;7,4714;9,0635;183,54;11,7412;2,0103;5,0914;10,7376;1,4939;50,3054;19,1192
2026-01-20 10:00:00+00:00;1,1729;0,87025;0,9271;24,315;385,425;4,2274;1,74355;1,6217;7,4707;9,1455;184,985;11,749;2,0098;5,0929;10,7303;1,5041;50,7649;19,2919
2026-01-20 11:00:00+00:00;1,1731;0,8702;0,9256;24,317;385,74;4,2284;1,7423;1,62175;7,4708;9,1484;185,13;11,7431;2,0095;5,0928;10,7103;1,5041;50,7654;19,2943
2026-01-21 10:00:00+00:00;1,1704;0,87275;0,92805;24,356;385,56;4,2272;1,7346;1,6198;7,4704;9,1268;184,945;11,6821;2,0031;5,0951;10,6954;1,5027;50,6787;19,1292
2026-01-21 11:00:00+00:00;1,1706;0,8732;0,92735;24,338;385,45;4,2264;1,7354;1,6198;7,4705;9,1287;184,985;11,6682;2,004;5,0954;10,682;1,5027;50,6739;19,1328
2026-01-22 10:00:00+00:00;1,1694;0,86965;0,92765;24,327;383,87;4,2118;1,71905;1,61645;7,4693;9,1198;185,585;11,5796;1,9935;5,0943;10,5964;1,5014;50,6424;18,925
2026-01-22 11:00:00+00:00;1,16935;0,8696;0,9278;24,327;383,655;4,2117;1,7193;1,6163;7,4691;9,1178;185,505;11,578;1,9916;5,094;10,5982;1,5011;;18,9425
2026-01-23 10:00:00+00:00;1,17345;0,86745;0,9284;24,264;382,54;4,2049;1,71575;1,61845;7,4692;9,1505;185,485;11,5761;1,9899;5,0944;10,6005;1,5013;50,8937;18,957
2026-01-23 11:00:00+00:00;1,17355;0,8676;0,9277;24,251;382,485;4,2063;1,7143;1,61745;7,4692;9,151;185,665;11,571;1,9891;5,0944;10,595;1,5014;50,8804;18,9624
2026-01-26 10:00:00+00:00;1,1865;0,86785;0,9204;24,254;382,3;4,2116;1,71385;1,62245;7,4681;9,2514;182,32;11,569;1,9868;5,0961;10,5982;1,5044;51,4605;18,9955
2026-01-26 11:00:00+00:00;1,186;0,8676;0,9215;24,248;381,965;4,2068;1,7136;1,6223;7,468;9,2477;182,125;11,5887;1,9865;5,0963;10,6111;1,5044;51,4489;18,9922
2026-01-27 10:00:00+00:00;1,18865;0,86785;0,92235;24,229;382,07;4,2035;1,716;1,6294;7,4677;9,2738;182,785;11,5914;1,9902;5,0964;10,5974;1,5062;51,5912;19,0308
2026-01-27 11:00:00+00:00;1,18885;0,86755;0,9216;24,234;381,955;4,203;1,7159;1,6296;7,4676;9,2744;182,78;11,5927;1,9892;5,0961;10,6063;1,5059;51,6004;19,0574
2026-01-28 10:00:00+00:00;1,19895;0,86955;0,91935;24,267;380,195;4,2002;1,71185;1,62605;7,4666;9,3533;183,05;11,5321;1,9872;5,0959;10,5624;1,5114;52,0474;19,0732
2026-01-28 11:00:00+00:00;1,19865;0,8693;0,9196;24,302;380,515;4,2029;1,7104;1,6253;7,4668;9,3518;182,89;11,5379;1,9857;5,096;10,5691;1,511;52,0363;19,0369
2026-01-29 10:00:00+00:00;1,1956;0,86615;0,91795;24,302;381,445;4,2064;1,69455;1,6181;7,4666;9,3325;183,285;11,4522;1,9708;5,0953;10,5863;1,5114;51,9295;18,8331
2026-01-29 11:00:00+00:00;1,1942;0,86645;0,9176;24,324;381,7;4,2074;1,6984;1,6192;7,4668;9,3205;183,225;11,4462;1,9731;5,0954;10,5766;1,5112;51,8594;18,8458
2026-01-30 10:00:00+00:00;1,1909;0,86705;0,9167;24,33;381,65;4,2135;1,7066;1,61275;7,4674;9,2989;183,695;11,4516;1,9724;5,0971;10,5556;1,5111;51,8169;19,0586
2026-01-30 11:00:00+00:00;1,19215;0,86715;0,91645;24,335;381,71;4,2123;1,70385;1,6135;7,4672;9,3087;183,79;11,4447;1,9705;5,0961;10,5577;1,5116;51,8582;19,0241
2026-02-02 10:00:00+00:00;1,18625;0,86535;0,91885;24,291;380,5;4,2106;1,7038;1,6171;7,4694;9,266;183,615;11,4642;1,9698;5,096;10,5714;1,5069;51,5951;19,0346
2026-02-02 11:00:00+00:00;1,18675;0,86605;0,9204;24,31;380,94;4,2174;1,7057;1,6179;7,4694;9,269;183,67;11,4673;1,9721;5,0957;10,5815;1,5076;51,6129;19,046
2026-02-03 10:00:00+00:00;1,17935;0,86285;0,91845;24,293;380,58;4,2197;1,683;1,6136;7,4688;9,2149;183,82;11,4319;1,9542;5,0953;10,5598;1,4987;51,2991;18,8891
2026-02-03 11:00:00+00:00;1,17885;0,8632;0,91775;24,308;380,65;4,2212;1,684;1,613;7,4688;9,2115;183,805;11,4336;1,9555;5,0948;10,5628;1,4985;51,2796;18,9032
2026-02-04 10:00:00+00:00;1,1818;0,8619;0,91715;24,358;380,905;4,2239;1,68275;1,61265;7,4683;9,2344;185,115;11,3999;1,9616;5,0949;10,5788;1,5026;51,4125;18,8847
2026-02-04 11:00:00+00:00;1,1814;0,8615;0,91735;24,361;380,875;4,2272;1,6832;1,6141;7,468;9,2294;185,16;11,41;1,9628;5,0942;10,5819;1,5026;51,3966;18,8955
2026-02-05 10:00:00+00:00;1,17825;0,86865;0,9172;24,326;379,215;4,2177;1,69115;1,614;7,4669;9,2033;185,365;11,4264;1,97;5,0946;10,6128;1,5016;51,2987;19,021
2026-02-05 11:00:00+00:00;1,1787;0,86755;0,9168;24,311;379,405;4,2168;1,6901;1,61375;7,4666;9,2075;185,335;11,4161;1,968;5,0947;10,6163;1,5017;51,3184;19,0503
2026-02-06 10:00:00+00:00;1,1793;0,86855;0,91795;24,224;378,53;4,2163;1,6907;1,61345;7,4671;9,215;185,24;11,459;1,9698;5,0915;10,6697;1,502;51,4418;19,0624
2026-02-06 11:00:00+00:00;1,1792;0,86845;0,91725;24,219;378,425;4,2144;1,6905;1,61375;7,4671;9,2148;185,115;11,4741;1,9698;5,0918;10,6651;1,5014;51,4284;19,0599
2026-02-09 10:00:00+00:00;1,18625;0,87215;0,91635;24,216;377,165;4,2142;1,6864;1,6185;7,4694;9,2719;185,82;11,4614;1,9733;5,093;10,6692;1,5058;51,7096;19,0119
2026-02-09 11:00:00+00:00;1,1858;0,8716;0,91605;24,228;377,495;4,2148;1,68925;1,6186;7,4689;9,2681;185,865;11,4606;1,9749;5,0931;10,6732;1,5059;51,6962;19,0474
2026-02-10 10:00:00+00:00;1,1916;0,8717;0,9124;24,25;377,335;4,2149;1,68445;1,61625;7,4709;9,3155;185,035;11,368;1,9709;5,0909;10,6388;1,5078;51,9893;18,9697
2026-02-10 11:00:00+00:00;1,191;0,8716;0,91225;24,246;377,74;4,2144;1,68385;1,6151;7,4712;9,3104;184,775;11,3476;1,9708;5,0909;10,6321;1,5075;51,9672;18,9683
2026-02-11 10:00:00+00:00;1,1918;0,8703;0,91245;24,253;378,455;4,2177;1,6755;1,61025;7,4702;9,3176;182,56;11,2786;1,9654;5,0911;10,5562;1,5039;52,0177;18,9124
2026-02-11 11:00:00+00:00;1,192;0,86975;0,91305;24,252;378,755;4,2153;1,67405;1,6103;7,4702;9,3184;182,76;11,2677;1,9636;5,0908;10,5531;1,5041;52,0202;18,8947
2026-02-12 10:00:00+00:00;1,1886;0,8709;0,91285;24,247;380,63;4,2127;1,6687;1,61215;7,4707;9,2915;181,77;11,2737;1,9578;5,0926;10,5622;1,4986;51,8784;18,8824
2026-02-12 11:00:00+00:00;1,18765;0,8708;0,91225;24,248;380,235;4,2162;1,6675;1,6112;7,471;9,2838;181,82;11,2726;1,9567;5,0927;10,5543;1,4978;51,8442;18,8727
2026-02-13 10:00:00+00:00;1,18605;0,87065;0,913;24,257;378,41;4,2142;1,67705;1,61355;7,4702;9,2732;182,055;11,2979;1,9644;5,0942;10,5972;1,499;51,8772;19,024
2026-02-13 11:00:00+00:00;1,18565;0,8707;0,9124;24,26;378,97;4,2138;1,67915;1,6147;7,4705;9,2703;181,9;11,2935;1,9654;5,0944;10,6058;1,4988;51,8608;19,0416
2026-02-16 10:00:00+00:00;1,18655;0,8695;0,9131;24,25;377,67;4,2081;1,67505;1,61575;7,4704;9,2757;182,215;11,2919;1,9645;5,0949;10,6068;1,4975;51,8636;18,9159
2026-02-16 11:00:00+00:00;1,18665;0,86935;0,9135;24,25;377,52;4,2097;1,6748;1,61575;7,4716;9,2766;182,195;11,2904;1,964;5,0956;10,6163;1,4975;51,864;18,9157
2026-02-17 10:00:00+00:00;1,1843;0,87145;0,9111;24,263;378,21;4,2183;1,6747;1,61585;7,4704;9,2566;181,08;11,2544;1,9601;5,0966;10,623;1,4946;51,793;18,9743
2026-02-17 11:00:00+00:00;1,1843;0,87105;0,91125;24,268;377,785;4,2161;1,6759;1,61555;7,471;9,2569;181,19;11,2503;1,9579;5,0965;10,6238;1,4952;51,7941;18,9994
2026-02-18 10:00:00+00:00;1,18365;0,87185;0,91315;24,263;377,765;4,2153;1,67205;1,6162;7,4713;9,2517;181,96;11,243;1,969;5,093;10,6312;1,4961;51,7847;18,9123
2026-02-18 11:00:00+00:00;1,18325;0,87215;0,91345;24,258;377,78;4,2157;1,673;1,61575;7,4714;9,2487;181,985;11,2374;1,9705;5,0935;10,6412;1,496;51,766;18,9092
