Timestamp;EURAEDFIXMP=WM;EURBAMFIXMP=WM;EURCNYFIXMP=WM;EURILSFIXMP=WM;EURINRFIXMP=WM;EURJODFIXMP=WM;EURKESFIXMP=WM;EURKRWFIXMP=WM;EURKWDFIXMP=WM;EURMADFIXMP=WM;EURMDLFIXMP=WM;EURMKDFIXMP=WM;EURMXNFIXMP=WM;EURPHPFIXMP=WM;EURRSDFIXMP=WM;EURSARFIXMP=WM;EURTHBFIXMP=WM;EURTNDFIXMP=WM;EURTWDFIXMP=WM
2025-10-08 11:00:00;4,273;1,9558;8,28125;3,8148;103,304;0,82485;150,30485;1628,8064;0,3569;10,6022;19,7479;61,5529;21,40565;67,42775;117,17845;4,36385;37,8525;3,4084;35,51185
2025-10-09 10:00:00;4,2702;1,9558;8,28375;3,77025;103,22875;0,82355;150,20795;1627,7563;0,35665;10,5948;19,7119;61,54805;21,2942;67,70405;117,17265;4,3607;37,88335;3,41355;35,49945
2025-10-09 11:00:00;4,26785;1,9558;8,2791;3,76865;103,171;0,82305;150,12395;1626,8462;0,3565;10,60815;19,7009;61,55435;21,27935;67,66615;117,1769;4,35825;37,8621;3,4136;35,47955
2025-10-10 10:00:00;4,25135;1,9558;8,24465;3,77255;102,6622;0,82065;149,4847;1644,44715;0,3554;10,60035;19,65355;61,5648;21,30115;67,4157;117,17445;4,34135;37,8718;3,405;35,34215
2025-10-10 11:00:00;4,25045;1,9558;8,24285;3,77125;102,64005;0,82045;149,4524;1644,0919;0,3553;10,6032;19,64925;61,5515;21,2942;67,4011;117,1781;4,3404;37,86355;3,405;35,33455
2025-10-13 10:00:00;4,25865;1,9558;8,27065;3,7925;102,8142;0,82205;149,80095;1653,6656;0,3558;10,6161;19,62375;61,54945;21,42145;67,54085;117,11025;4,3484;37,9372;3,40355;35,5783
2025-10-13 11:00:00;4,255;1,9558;8,2635;3,79305;102,72555;0,82135;149,61385;1652,23935;0,3555;10,61735;19,6068;61,55425;21,39365;67,4826;117,1193;4,34455;37,9045;3,41125;35,5476
2025-10-14 10:00:00;4,2447;1,9558;8,25255;3,84085;102,62025;0,81895;149,31;1654,1397;0,3548;10,6236;19,5594;61,55575;21,50315;67,28195;117,14825;4,33405;37,89665;3,40335;35,54085
2025-10-14 11:00:00;4,24345;1,9558;8,25005;3,8513;102,5892;0,8187;149,2648;1653,63865;0,3547;10,61955;19,5535;61,54865;21,5169;67,26155;117,159;4,3327;37,88515;3,40815;35,5301
2025-10-15 10:00:00;4,27355;1,9558;8,28885;3,8257;102,452;0,82495;150,3242;1653,74075;0,357;10,66475;19,6806;61,5492;21,46195;67,55285;117,13535;4,3636;37,8661;3,40515;35,5938
2025-10-15 11:00:00;4,26985;1,9558;8,2817;3,82675;102,36395;0,8242;150,195;1652,3194;0,3567;10,68115;19,6637;61,54275;21,44815;67,49475;117,1277;4,3598;37,83355;3,405;35,5632
2025-10-16 10:00:00;4,28235;1,9558;8,3069;3,84895;102,3981;0,82615;150,576;1652,89645;0,3566;10,76805;19,66875;61,55375;21,4957;67,78545;117,173;4,3727;37,95005;3,4088;35,69055
2025-10-16 11:00:00;4,28105;1,9558;8,30435;3,84665;102,3673;0,8259;150,53085;1652,40025;0,3565;10,75425;19,66285;61,55275;21,46535;67,7651;117,2019;4,3714;37,93865;3,4084;35,6798
2025-10-17 10:00:00;4,2972;1,9558;8,33755;3,88395;102,9278;0,82905;151,09905;1662,265;0,3576;10,71355;19,7312;61,62715;21,6704;68,05015;117,17635;4,3879;38,2135;3,4153;35,8964
2025-10-17 11:00:00;4,29365;1,9558;8,33075;3,8816;102,8442;0,82835;150,9764;1660,9152;0,3572;10,6935;19,71515;61,5479;21,63875;67,99485;117,18645;4,3843;38,18245;3,4097;35,8673
2025-10-20 10:00:00;4,28325;1,9558;8,3069;3,85825;102,541;0,8268;150,6083;1654,8252;0,3569;10,7442;19,7896;61,6369;21,46645;67,8408;117,1864;4,37375;38,13895;3,4121;35,7017
2025-10-20 11:00:00;4,28035;1,9558;8,3012;3,8616;102,4707;0,82625;150,50495;1653,69;0,3567;10,73695;19,776;61,6354;21,43955;67,7942;117,19925;4,37075;38,11275;3,4113;35,6772
2025-10-21 10:00:00;4,26855;1,9558;8,2711;3,82585;102,1893;0,8234;150,1498;1659,55025;0,356;10,70525;19,7333;61,64045;21,41085;67,672;117,19705;4,3585;38,06915;3,4095;35,64435
2025-10-21 11:00:00;4,2673;1,9558;8,2686;3,8235;102,15855;0,8232;150,1046;1659,05045;0,3559;10,70005;19,7274;61,5522;21,39745;67,65165;117,1966;4,3572;38,05765;3,40715;35,6336
2025-10-22 10:00:00;4,25865;1,9558;8,26075;3,82505;101,95185;0,82205;149,80095;1657,78165;0,3554;10,71475;19,76865;61,54945;21,33385;67,73505;117,2262;4,3484;38,1169;3,4073;35,62875
2025-10-22 11:00:00;4,25535;1,9558;8,25435;3,82005;101,87275;0,8214;149,6268;1656,4948;0,3553;10,7168;19,7533;61,5422;21,31845;67,68245;117,2279;4,345;38,0873;3,4048;35,60105
2025-10-23 10:00:00;4,2577;1,9558;8,257;3,834;101,85325;0,82195;149,78805;1668,7105;0,35545;10,7278;19,6742;61,5557;21,35525;67,9437;117,2393;4,34825;38,1136;3,40675;35,7167
2025-10-23 11:00:00;4,2563;1,9558;8,2531;3,8351;101,80495;0,8216;149,717;1667,9188;0,35535;10,72195;19,66485;61,5497;21,34335;67,91145;117,23;4,3462;38,09555;3,40755;35,69975
2025-10-24 10:00:00;4,2649;1,9558;8,2711;3,823;102,00925;0,82285;150,0206;1668,05005;0,3561;10,7358;19,87895;61,5468;21,36925;68,0782;117,22395;4,35445;38,0567;3,41025;35,7721
2025-10-24 11:00:00;4,26525;1,9558;8,2718;3,82015;102,018;0,8229;150,03355;1668,1937;0,3561;10,7146;19,88065;61,5463;21,36235;68,0841;117,234;4,3548;38,06;3,41095;35,7752
2025-10-27 10:00:00;4,2741;1,9558;8,2742;3,7881;102,68775;0,8245;150,28545;1665,7236;0,35675;10,71985;19,8344;61,6328;21,4356;68,55645;117,18535;4,3638;38,063;3,3888;35,713
2025-10-27 11:00:00;4,27595;1,9558;8,27775;3,79305;102,7319;0,8249;150,4082;1666,43935;0,3569;10,72185;19,84295;61,64175;21,43605;68,5859;117,18335;4,3657;38,07935;3,41865;35,72835
2025-10-28 10:00:00;4,2816;1,9558;8,2772;3,799;102,88905;0,82645;150,60845;1675,28575;0,3575;10,7368;19,8053;61,54895;21,47745;68,92785;117,2403;4,3715;37,82695;3,39085;35,6879
2025-10-28 11:00:00;4,28435;1,9558;8,28255;3,7965;102,95525;0,827;150,70535;1676,36365;0,3577;10,739;19,81805;61,5536;21,50465;68,9722;117,2399;4,3743;37,8513;3,42095;35,71085
2025-10-29 10:00:00;4,27635;1,9558;8,26515;3,7847;102,69555;0,82545;150,36295;1666,79855;0,3569;10,72575;19,78645;61,55395;21,46935;68,324;117,24;4,36605;37,57035;3,4209;35,608
2025-10-29 11:00:00;4,27815;1,9558;8,26865;3,78685;102,73965;0,82585;150,4275;1667,51435;0,35705;10,72785;19,79495;61,54545;21,47215;68,35335;117,2379;4,36805;37,5865;3,4145;35,6233
2025-10-30 10:00:00;4,2664;1,9558;8,2602;3,77515;103,0427;0,8236;150,0852;1657,50035;0,356;10,71945;19,719;61,5501;21,49985;68,3631;117,22215;4,35655;37,6055;3,415;35,66265
2025-10-30 11:00:00;4,26305;1,9558;8,2531;3,77445;102,954;0,8229;149,956;1656,0735;0,356;10,72485;19,70205;61,5493;21,47785;68,30425;117,23725;4,3528;37,57315;3,4142;35,63195
2025-10-31 10:00:00;4,25165;1,9558;8,2341;3,75185;102,75715;0,82025;149,5555;1649,2194;0,3552;10,7323;19,7073;61,55275;21,46445;68,1218;117,21935;4,34115;37,4294;3,41125;35,58425
2025-10-31 11:00:00;4,25015;1,9558;8,2313;3,75705;102,72165;0,81995;149,44595;1648,6495;0,35505;10,7215;19,70055;61,54885;21,48075;68,0983;117,20775;4,33965;37,41645;3,41085;35,57195
